Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
As004G082810	1	1	1	1
As004G082820	1	1	1	1
As004G082830	1	1	1	1
As004G082840	0	1	1	0
As004G082850	1	1	1	1
As004G082860	0	0	0	0
As004G082870	1	1	1	1
As004G082880	1	1	1	0
As004G082890	1	0	0	0
As004G082900	1	1	1	0
As004G082910	1	1	1	1
As004G082920	1	1	1	1
As004G082930	0	1	1	0
As004G082940	1	1	1	1
As004G082950	1	1	1	1
As004G082960	1	1	1	1
As004G082970	1	1	1	1
As004G082980	1	1	1	1
As004G082990	1	1	1	1
As004G083000	1	1	1	0
As004G083010	0	0	0	0
As004G083020	1	0	0	0
As004G083030	1	1	1	0
As004G083040	1	1	1	1
As004G083050	1	0	0	0
As004G083060	1	1	1	1
As004G083080	0	1	1	1
As004G083090	1	1	1	1
As004G083100	1	0	0	0
As004G083110	1	0	1	1
As004G083120	1	0	0	0
As004G083130	1	0	0	0
As004G083140	0	0	0	0
As004G083150	1	1	1	1
As004G083160	1	1	1	0
As004G083170	1	1	1	1
As004G083180	1	0	0	0
As004G083190	1	0	0	0
As004G083200	1	1	1	1
As004G083210	1	0	0	1
As004G083220	1	0	0	0
As004G083230	1	1	1	1
As004G083240	1	1	1	0
As004G083250	1	1	1	1
As004G083260	1	1	1	1
As004G083270	1	1	1	1
As004G083280	1	0	0	0
As004G083290	1	1	1	1
As004G083300	0	0	0	0
As004G083310	1	1	1	1
As004G083320	0	1	1	1
As004G083330	1	1	1	1
As004G083340	1	1	1	1
As004G083350	1	1	1	1
As004G083360	1	1	1	1
As004G083370	1	1	1	0
As004G083380	1	1	1	1
As004G083390	1	1	1	1
As004G083400	1	1	1	1
As004G083410	1	1	1	1
As004G083420	1	1	1	1
As004G083430	0	1	1	1
As004G083440	1	1	1	1
As004G083450	1	1	1	1
As004G083460	1	1	1	1
As004G083470	1	0	0	0
As004G083500	0	1	1	1
As004G083510	0	1	1	0
As004G083530	1	0	0	1
As004G083540	1	0	0	0
As004G083550	1	1	1	1
As004G083560	1	1	1	1
As004G083570	0	0	0	0
As004G083580	1	1	1	1
As004G083590	1	1	1	1
As004G083600	1	1	1	1
As004G083610	1	1	1	0
As004G083620	1	1	1	1
As004G083630	1	1	1	1
As004G083640	1	1	1	1
As004G083650	0	1	1	1
As004G083660	1	1	1	1
As004G083670	1	1	1	1
As004G083680	1	1	1	1
As004G083690	1	1	1	1
As004G083700	1	1	1	1
As004G083710	1	1	1	1
As004G083720	1	1	1	1
As004G083730	0	1	1	1
As004G083740	1	1	1	0
As004G083750	1	1	1	1
As004G083760	1	1	1	1
As004G083780	1	1	1	1
As004G083800	1	1	1	1
As004G083810	0	1	1	1
As004G083820	0	0	1	1
As004G083830	1	1	1	1
As004G083840	1	0	0	0
As004G083850	1	1	1	1
As004G083860	1	1	1	1
As004G083870	1	1	1	1
As004G083880	1	1	1	1
As004G083890	1	1	1	1
As004G083900	1	1	1	1
As004G083910	0	1	1	1
As004G083920	0	1	1	1
As004G083930	1	1	1	1
As004G083940	1	1	1	1
As004G083950	1	1	1	1
As004G083960	1	1	1	1
As004G083970	1	1	1	1
As004G083980	0	1	1	1
As004G083990	1	1	1	1
As004G084000	1	1	1	1
As004G084010	1	1	1	1
As004G084030	1	1	0	0
As004G084040	1	1	1	0
As004G084050	1	0	0	1
As004G084060	1	1	1	1
As004G084070	0	1	0	1
As004G084080	1	1	1	1
As004G084090	1	1	1	1
As004G084100	1	1	1	1
As004G084110	0	1	1	1
As004G084120	1	1	1	1
As004G084130	1	1	1	1
As004G084140	1	1	1	1
As004G084150	0	0	1	1
As004G084160	1	1	1	1
As004G084170	1	1	1	1
As004G084180	0	1	1	1
As004G084190	1	1	1	0
As004G084200	1	1	1	1
As004G084210	1	1	1	0
As004G084220	1	1	1	1
As004G084230	1	0	0	0
As004G084260	1	1	1	1
As004G084270	1	1	1	1
As004G084280	1	0	0	0
As004G084290	1	1	1	1
As004G084300	1	0	0	0
As004G084310	0	0	0	0
As004G084320	1	1	1	1
As004G084330	1	1	1	1
As004G084340	1	1	1	1
As004G084350	0	0	0	0
As004G084360	1	0	0	0
As004G084370	1	1	1	1
As004G084380	1	0	0	0
As004G084390	1	1	1	1
As004G084400	1	1	1	1
As004G084410	1	1	1	1
As004G084420	1	1	1	1
As004G084430	1	1	1	1
As004G084440	0	1	1	1
As004G084450	1	1	1	1
As004G084460	1	1	1	1
As004G084470	1	1	1	1
As004G084480	1	1	1	1
As004G084490	1	1	1	1
As004G084500	1	0	0	0
As004G084510	1	1	1	1
As004G084520	1	1	1	1
As004G084530	1	1	1	0
As004G084540	1	1	1	1
As004G084550	1	1	1	1
As004G084560	1	1	1	0
As004G084570	1	1	1	1
As004G084580	1	1	1	1
As004G084590	1	1	1	1
As004G084600	1	1	1	1
As004G084610	1	1	1	1
As004G084620	0	1	1	1
As004G084630	1	1	1	1
As004G084640	1	1	1	1
As004G084650	0	1	1	1
As004G084660	1	1	1	1
As004G084670	1	1	1	1
As004G084680	1	1	1	1
As004G084690	0	1	1	1
As004G084700	1	1	1	1
As004G084710	1	1	1	1
As004G084720	1	1	1	1
As004G084730	1	1	1	1
As004G084740	1	1	1	1
As004G084750	1	1	1	1
As004G084760	1	1	1	1
As004G084770	1	1	1	1
As004G084780	1	1	1	1
As004G084790	1	1	1	1
As004G084800	1	1	1	1
As004G084810	1	1	1	1
As004G084820	1	0	0	0
As004G084830	1	0	0	0
As004G084840	0	1	1	0
As004G084850	1	1	1	1
As004G084860	1	1	1	1
As004G084870	1	1	1	1
As004G084880	1	0	0	1
As004G084890	1	1	1	1
As004G084900	1	1	1	1
As004G084920	1	1	0	1
As004G084930	1	1	1	1
As004G084940	1	1	1	1
As004G084950	1	0	0	0
As004G084960	1	1	1	1
As004G084970	1	1	1	1
As004G084980	1	1	1	0
As004G084990	1	1	1	1
As004G085000	1	1	0	1
As004G085010	1	1	1	1
As004G085020	1	1	1	1
As004G085030	1	0	0	0
As004G085040	1	1	1	1
As004G085050	1	1	1	1
As004G085060	1	1	1	1
As004G085070	0	1	1	1
As004G085080	0	1	1	1
As004G085090	1	1	1	1
As004G085100	1	1	1	1
As004G085110	1	1	1	1
As004G085130	1	1	1	1
As004G085140	1	1	1	1
As004G085150	1	1	1	1
As004G085160	1	1	1	1
As004G085170	1	1	1	1
As004G085180	1	1	1	0
As004G085190	1	0	1	0
As004G085200	1	1	1	1
As004G085210	1	1	1	1
As004G085220	0	0	0	0
As004G085230	1	1	1	1
As004G085240	0	1	1	1
As004G085250	0	1	1	1
As004G085260	1	0	0	0
As004G085270	1	1	1	1
As004G085280	1	1	1	1
As004G085290	0	0	0	0
As004G085300	1	0	1	1
As004G085320	1	1	1	1
As004G085330	1	1	1	1
As004G085340	1	0	0	0
As004G085350	1	1	1	1
As004G085360	1	0	0	0
As004G085370	1	1	1	1
As004G085390	0	1	1	1
As004G085400	1	1	1	0
As004G085410	1	1	1	0
As004G085420	1	1	1	1
As004G085430	1	1	1	1
As004G085450	1	0	0	0
As004G085470	1	1	1	1
As004G085480	1	1	1	1
As004G085490	1	1	1	1
As004G085500	1	1	1	1
As004G085510	1	1	1	0
As004G085520	1	1	1	1
As004G085530	0	0	0	0
As004G085540	1	1	1	1
As004G085550	1	0	0	0
As004G085560	1	1	1	1
As004G085570	1	1	0	1
As004G085580	1	1	1	1
As004G085590	1	1	1	0
As004G085600	1	1	1	1
As004G085610	1	1	1	1
As004G085620	0	1	1	1
As004G085630	1	1	1	1
As004G085640	1	0	0	0
As004G085650	1	1	1	1
As004G085660	1	1	1	1
As004G085670	0	1	1	1
As004G085680	1	1	1	1
As004G085690	0	1	1	1
As004G085700	1	1	1	1
As004G085710	1	1	1	1
As004G085720	1	1	1	1
As004G085730	1	1	1	1
As004G085740	1	1	1	1
As004G085750	1	1	1	1
As004G085760	1	1	1	1
As004G085770	1	1	1	1
As004G085780	1	1	1	1
As004G085790	1	1	1	1
As004G085800	1	1	1	1
As004G085810	1	1	0	0
As004G085820	1	1	1	1
As004G085830	1	0	0	1
As004G085850	1	1	1	1
As004G085860	1	0	0	0
As004G085870	1	1	0	0
As004G085880	1	1	1	1
As004G085890	1	1	1	1
As004G085900	1	1	1	1
As004G085910	1	1	1	1
As004G085920	1	1	1	1
As004G085930	1	1	1	1
As004G085940	1	1	1	0
As004G085950	1	1	1	1
As004G085960	1	1	1	1
As004G085970	1	1	1	1
As004G085980	1	1	1	1
As004G085990	1	1	1	1
As004G086000	1	1	1	1
As004G086010	1	1	1	1
As004G086020	0	1	1	1
As004G086030	1	0	0	0
As004G086040	1	0	1	0
As004G086050	1	1	1	1
As004G086060	1	1	1	1
As004G086070	1	1	1	1
As004G086080	1	1	1	1
As004G086090	1	1	1	1
As004G086100	1	0	0	0
As004G086110	1	1	1	1
As004G086120	1	1	1	1
As004G086130	1	1	0	1
As004G086160	1	1	1	1
As004G086170	1	1	1	1
As004G086180	1	1	1	1
As004G086190	0	1	1	1
As004G086200	0	0	0	0
As004G086210	1	1	1	1
As004G086220	1	1	1	1
As004G086230	1	1	1	1
As004G086240	1	1	1	1
As004G086250	1	1	1	1
As004G086260	1	1	1	1
As004G086270	0	1	0	0
As004G086280	1	1	1	1
As004G086290	1	1	1	1
As004G086310	0	0	0	0
As004G086340	1	1	1	1
As004G086350	1	1	1	1
As004G086360	0	0	0	0
As004G086370	1	1	1	1
As004G086380	1	1	1	1
As004G086390	1	1	1	1
As004G086400	1	1	1	1
As004G086410	1	1	1	0
As004G086420	0	1	1	1
As004G086430	1	1	0	0
As004G086440	1	0	0	0
As004G086450	1	1	0	0
As004G086470	0	1	1	1
As004G086480	1	1	1	1
As004G086490	1	1	1	0
As004G086500	0	0	0	1
As004G086520	1	0	0	0
As004G086530	1	1	1	1
As004G086540	1	1	1	1
As004G086550	1	1	1	1
As004G086560	1	1	1	1
As004G086570	1	1	1	1
As004G086580	0	1	1	1
As004G086590	0	0	0	0
As004G086600	1	0	0	0
As004G086610	1	0	0	0
As004G086620	1	0	0	0
As004G086630	1	1	1	1
As004G086640	0	1	1	1
As004G086650	1	1	1	0
As004G086670	1	1	1	1
As004G086680	1	0	0	1
As004G086690	1	0	0	0
As004G086700	1	1	1	1
As004G086710	1	1	1	1
As004G086720	1	1	1	1
As004G086730	1	1	1	1
As004G086740	1	0	0	1
As004G086750	1	1	1	1
As004G086760	1	0	0	0
As004G086770	1	1	1	1
As004G086790	1	0	0	0
As004G086800	1	0	0	0
As004G086820	1	0	0	0
As004G086840	1	0	0	0
As004G086860	1	0	0	0
As004G086870	0	0	0	0
As004G086880	0	0	0	0
As004G086900	1	0	0	0
As004G086920	1	0	0	0
As004G086930	1	0	0	0
As004G086940	1	0	0	0
As004G086960	1	0	0	0
As004G086970	1	1	0	1
As004G086980	1	1	1	1
As004G086990	1	0	0	0
As004G087000	1	1	1	1
As004G087010	1	0	0	1
As004G087020	1	1	1	1
As004G087030	1	1	1	1
As004G087040	1	1	1	1
As004G087050	1	1	1	1
As004G087060	1	1	1	0
As004G087070	1	1	1	1
As004G087080	0	0	0	0
As004G087090	1	0	0	0
As004G087100	0	0	0	1
As004G087110	1	1	1	1
As004G087120	1	1	1	1
As004G087130	1	1	1	1
As004G087140	1	1	1	1
As004G087150	1	1	1	0
As004G087160	0	1	1	1
As004G087170	0	0	0	0
As004G087180	1	1	1	1
As004G087190	1	1	1	1
As004G087200	1	0	0	0
As004G087210	1	1	1	1
As004G087220	0	0	1	1
As004G087230	0	0	0	0
As004G087240	1	1	1	1
As004G087260	1	0	0	0
As004G087270	1	0	0	0
As004G087290	1	1	1	1
As004G087300	0	1	1	0
As004G087360	0	0	0	0
As004G087370	1	0	0	0
As004G087380	1	0	0	0
As004G087400	1	1	1	0
As004G087410	1	1	1	1
As004G087420	0	1	1	0
As004G087430	1	0	0	1
As004G087440	1	1	1	1
As004G087450	0	0	0	0
As004G087470	0	0	0	0
As004G087480	0	1	1	1
As004G087510	1	0	0	0
As004G087530	0	0	0	0
As004G087540	1	0	0	0
As004G087550	1	1	0	0
As004G087560	0	0	0	0
As004G087570	1	0	0	0
As004G087590	1	1	1	1
As004G087600	1	1	1	1
As004G087610	0	1	1	1
As004G087620	1	1	1	1
As004G087630	1	1	1	1
As004G087640	1	1	1	1
As004G087650	1	1	1	1
As004G087660	1	1	1	1
As004G087670	1	1	1	1
As004G087680	0	1	1	1
As004G087720	1	1	1	0
As004G087730	1	1	0	0
As004G087740	0	0	0	0
As004G087760	1	1	1	1
As004G087770	1	1	1	1
As004G087780	1	1	1	1
As004G087790	1	0	0	0
As004G087800	1	1	1	1
As004G087810	1	1	1	1
As004G087820	1	1	1	1
As004G087830	1	1	1	1
As004G087840	1	1	1	1
As004G087850	1	0	0	0
As004G087860	1	1	1	1
As004G087870	1	1	1	1
As004G087880	1	0	1	0
As004G087890	1	1	1	1
As004G087900	1	1	1	1
As004G087910	0	1	1	1
As004G087920	1	1	1	1
As004G087930	1	1	1	1
As004G087940	1	0	1	1
As004G087950	1	0	0	0
As004G087960	1	1	1	1
As004G087970	1	1	1	1
As004G087980	1	1	1	1
As004G087990	1	1	1	1
As004G088000	1	1	0	1
As004G088010	1	1	1	1
As004G088020	1	1	1	1
As004G088030	1	1	1	1
As004G088040	1	1	1	1
As004G088050	1	1	1	1
As004G088060	1	1	1	1
As004G088070	1	1	1	1
As004G088080	1	1	1	1
As004G088090	1	1	1	1
As004G088100	1	1	1	0
As004G088120	0	0	0	0
As004G088130	1	1	1	1
As004G088140	1	1	1	1
As004G088150	1	1	1	1
As004G088160	0	1	1	1
As004G088170	1	1	1	1
As004G088180	1	0	1	0
As004G088190	1	1	1	1
As004G088200	1	1	1	1
As004G088210	1	1	1	1
As004G088220	1	1	1	1
As004G088230	1	1	1	1
As004G088240	1	1	1	1
As004G088250	1	1	1	1
As004G088260	1	0	0	0
As004G088270	1	1	1	1
As004G088280	1	1	1	1
As004G088290	1	1	1	1
As004G088300	0	1	1	1
As004G088310	1	1	1	1
As004G088320	1	0	0	0
As004G088340	1	0	0	1
As004G088350	1	0	0	0
As004G088360	1	1	1	1
As004G088380	1	1	1	1
As004G088390	1	0	0	0
As004G088400	1	0	0	0
As004G088410	1	0	0	0
As004G088420	1	1	1	1
As004G088430	0	0	0	0
As004G088440	0	1	1	1
As004G088450	0	1	1	1
As004G088460	1	1	1	1
As004G088470	1	1	1	0
As004G088490	1	0	0	0
As004G088510	0	1	0	0
As004G088520	1	1	1	1
As004G088530	0	1	1	1
As004G088540	1	1	1	1
As004G088550	0	1	1	1
As004G088560	1	1	1	1
As004G088570	1	1	1	0
As004G088580	1	1	1	1
As004G088590	1	1	1	1
As004G088600	1	1	1	1
As004G088610	0	1	1	1
As004G088620	1	0	0	0
As004G088630	0	0	0	0
As004G088640	1	1	1	1
As004G088650	1	1	1	1
As004G088660	1	1	1	1
As004G088670	1	1	1	1
As004G088680	1	1	1	1
As004G088690	1	1	1	1
As004G088700	0	0	0	0
As004G088710	0	1	1	1
As004G088730	1	1	1	1
As004G088740	1	1	1	1
As004G088750	1	1	1	1
As004G088760	1	1	1	1
As004G088770	1	1	1	1
As004G088780	1	0	0	0
As004G088790	1	0	0	0
As004G088800	1	1	1	1
As004G088810	1	0	0	0
As004G088820	1	1	1	1
As004G088830	0	1	1	1
As004G088840	0	0	0	0
As004G088850	0	0	0	0
As004G088860	1	0	0	0
As004G088870	1	0	0	0
As004G088880	1	1	1	1
As004G088890	1	1	1	1
As004G088900	1	0	0	0
As004G088910	0	1	1	1
As004G088920	1	1	1	1
As004G088930	1	1	1	1
As004G088940	1	1	1	1
As004G088950	1	1	1	1
As004G088960	0	1	1	0
As004G088970	1	1	1	1
As004G089000	1	1	1	1
As004G089010	0	0	0	0
As004G089020	1	1	1	1
As004G089030	1	1	1	1
As004G089050	1	1	1	1
As004G089060	1	1	1	1
As004G089070	1	1	1	1
As004G089080	1	1	1	1
As004G089090	1	1	1	1
As004G089100	1	1	1	1
As004G089110	1	0	0	0
As004G089120	1	1	1	1
As004G089130	1	1	1	1
As004G089140	1	1	1	1
As004G089150	1	1	1	0
As004G089160	1	1	1	1
As004G089170	1	0	0	0
As004G089180	0	0	0	0
As004G089190	0	1	1	1
As004G089200	1	1	1	1
As004G089220	1	0	0	0
As004G089230	1	1	1	1
As004G089240	1	1	1	1
As004G089250	1	1	1	1
As004G089260	0	1	1	0
As004G089270	1	1	1	1
As004G089280	1	1	1	1
As004G089290	0	0	0	0
As004G089300	1	1	1	1
As004G089310	1	1	1	1
As004G089330	1	0	0	0
As004G089340	0	0	0	0
As004G089370	1	0	0	0
As004G089390	1	0	0	0
As004G089450	1	0	0	0
As004G089460	1	0	0	0
As004G089470	0	0	0	0
As004G089480	1	1	1	1
As004G089490	1	0	0	1
As004G089500	1	0	0	0
As004G089510	1	1	1	1
As004G089520	0	1	0	1
As004G089530	1	0	0	0
As004G089540	1	1	1	1
As004G089550	1	1	1	1
As004G089560	0	0	0	0
As004G089570	0	0	0	0
As004G089580	1	0	0	0
As004G089590	1	1	1	1
As004G089600	1	1	1	1
As004G089610	1	1	1	1
As004G089620	1	1	1	1
As004G089630	1	1	1	1
As004G089650	1	1	1	1
As004G089660	1	1	1	1
As004G089670	1	1	1	1
As004G089690	1	0	0	0
As004G089710	1	1	1	1
As004G089720	0	0	0	0
As004G089730	0	0	0	0
As004G089740	1	1	1	1
As004G089750	0	0	0	0
As004G089770	0	0	0	0
As004G089790	1	0	0	0
As004G089800	1	1	1	1
As004G089810	1	0	0	1
As004G089820	0	0	0	0
As004G089830	0	0	0	0
As004G089880	0	0	0	1
As004G089890	0	0	0	0
As004G089900	0	0	0	0
As004G089920	1	1	1	1
As004G089930	1	1	1	1
As004G089940	1	1	1	1
As004G089950	1	0	0	0
As004G089980	1	1	1	1
As004G089990	1	1	1	1
As004G090030	0	0	0	0
As004G090040	0	0	0	0
As004G090050	1	0	1	1
As004G090060	1	1	1	1
As004G090070	0	0	0	0
As004G090080	0	0	0	0
As004G090090	0	0	0	0
As004G090100	1	1	1	1
As004G090110	0	0	0	0
As004G090120	0	0	0	0
As004G090130	1	1	1	1
As004G090140	1	1	1	1
As004G090170	1	1	1	1
As004G090180	0	0	0	0
As004G090190	1	1	1	1
As004G090210	1	1	1	1
As004G090220	1	1	1	1
As004G090240	0	0	0	0
As004G090250	0	0	0	1
As004G090260	1	1	1	1
As004G090270	0	0	0	0
As004G090290	0	0	0	0
As004G090310	1	1	1	1
As004G090320	0	1	1	1
As004G090330	1	1	1	1
As004G090340	1	1	1	1
As004G090350	1	1	1	1
As004G090360	1	1	1	1
As004G090370	1	0	0	0
As004G090380	0	0	0	0
As004G090390	0	0	0	0
As004G090400	0	0	0	0
As004G090410	0	0	0	0
As004G090420	0	0	0	0
As004G090430	0	0	0	0
As004G090440	0	0	0	0
As004G090450	1	0	0	0
As004G090470	0	0	0	0
As004G090480	0	0	0	0
As004G090510	1	1	1	0
As004G090520	0	0	0	0
As004G090530	0	0	0	0
As004G090540	1	1	1	1
As004G090550	1	1	1	1
As004G090560	1	1	1	1
As004G090570	1	1	1	1
As004G090580	0	0	0	0
As004G090600	1	0	0	0
As004G090610	0	0	0	0
As004G090630	0	0	0	0
As004G090640	0	0	0	0
As004G090660	1	1	1	1
As004G090670	0	1	1	1
As004G090680	1	1	1	1
As004G090690	1	1	1	1
As004G090720	0	0	0	0
As004G090730	1	1	1	1
As004G090760	0	0	0	0
As004G090770	1	1	1	1
As004G090790	1	1	1	1
As004G090800	0	0	0	0
As004G090820	1	1	1	1
As004G090830	1	1	1	1
As004G090840	1	1	1	1
As004G090850	1	1	1	1
As004G090870	1	1	1	1
As004G090890	1	0	0	0
As004G090910	0	0	0	0
As004G090920	1	0	0	0
As004G090930	1	0	0	0
As004G090940	1	1	1	1
As004G090960	0	0	0	0
As004G090970	0	0	0	0
As004G090980	0	0	0	0
As004G090990	1	1	1	1
As004G091000	1	1	1	1
As004G091010	1	1	1	1
As004G091020	1	0	0	0
As004G091030	1	0	1	0
As004G091040	1	1	1	1
As004G091050	1	1	1	1
As004G091060	1	1	1	1
As004G091080	1	1	1	1
As004G091090	0	0	0	0
As004G091100	1	1	1	1
As004G091110	1	1	1	1
As004G091120	1	0	0	0
As004G091130	1	1	1	1
As004G091140	0	0	0	0
As004G091150	0	0	0	0
As004G091160	0	0	0	0
As004G091170	0	0	0	0
As004G091180	1	1	1	1
As004G091190	1	1	1	1
As004G091200	1	1	1	1
As004G091210	1	1	1	1
As004G091220	1	1	1	1
As004G091230	0	0	0	0
As004G091320	1	1	1	1
As004G091330	0	0	0	0
As004G091340	0	0	0	0
As004G091350	1	0	0	1
As004G091360	0	0	0	0
As004G091370	0	0	0	0
As004G091390	1	0	0	1
As004G091400	0	0	0	0
As004G091450	0	1	1	1
As004G091490	1	0	0	0
As004G091500	1	0	0	0
As004G091510	1	0	0	0
As004G091520	0	0	0	0
As004G091550	1	1	1	1
As004G091580	0	0	0	0
As004G091590	1	0	0	0
As004G091630	1	1	1	1
As004G091640	0	0	0	0
As004G091650	0	0	0	0
As004G091660	1	1	1	1
As004G091670	1	1	1	1
As004G091680	0	0	0	0
As004G091700	0	1	1	1
As004G091710	1	1	1	1
As004G091720	1	1	1	1
As004G091730	1	1	1	1
As004G091740	0	0	0	0
As004G091750	0	0	0	0
As004G091760	0	0	0	0
As004G091770	1	0	0	0
As004G091800	0	0	0	0
As004G091820	1	1	1	1
As004G091830	1	1	1	1
As004G091840	0	0	0	0
As004G091850	0	0	0	0
As004G091870	0	0	0	0
As004G091880	1	1	1	1
As004G091900	0	0	0	0
As004G091940	1	1	1	1
As004G091950	1	0	0	0
As004G091960	0	0	0	0
As004G091970	0	0	0	0
As004G091980	0	0	0	0
As004G091990	1	0	0	1
As004G092010	1	1	1	1
As004G092040	1	1	1	1
As004G092060	1	1	1	1
As004G092100	1	1	1	1
As004G092110	0	1	1	0
As004G092140	1	1	1	0
As004G092150	1	1	1	1
As004G092160	1	1	1	1
As004G092170	1	1	1	1
As004G092180	1	1	1	1
As004G092200	0	0	0	0
As004G092210	1	1	1	0
As004G092220	0	0	0	0
As004G092230	1	1	1	1
As004G092270	1	1	1	1
As004G092280	0	0	0	0
As004G092290	1	1	1	0
As004G092310	1	1	1	1
As004G092320	0	0	0	0
As004G092330	0	0	0	0
As004G092340	0	0	0	0
As004G092350	0	0	0	0
As004G092360	0	0	0	0
As004G092370	0	0	0	0
As004G092380	0	0	0	0
As004G092390	1	0	0	0
As004G092400	1	0	0	0
As004G092410	1	0	1	0
As004G092420	0	0	0	0
As004G092430	0	0	0	0
As004G092440	1	1	1	1
As004G092450	1	1	1	1
As004G092460	1	1	1	1
As004G092470	0	0	0	0
As004G092480	0	0	0	0
As004G092490	0	1	1	1
As004G092500	0	0	0	0
As004G092510	1	1	1	1
As004G092520	0	0	0	0
As004G092530	0	0	0	0
As004G092540	1	1	1	1
As004G092550	0	0	0	0
As004G092560	0	1	1	1
As004G092590	1	0	0	1
As004G092630	1	1	1	1
As004G092640	1	1	1	1
As004G092650	0	0	0	0
As004G092660	1	0	0	0
As004G092670	1	1	1	0
As004G092680	1	0	0	0
As004G092690	1	1	1	1
As004G092720	0	0	0	0
As004G092740	1	1	1	0
As004G092750	1	1	0	1
As004G092760	1	1	1	1
As004G092770	1	1	1	1
As004G092800	1	1	1	1
As004G092810	1	0	0	0
As004G092820	0	0	0	0
As004G092840	0	0	0	0
As004G092850	1	1	1	1
As004G092860	1	1	1	1
As004G092870	1	1	1	1
As004G092880	1	1	1	1
As004G092900	0	0	0	0
As004G092920	1	0	0	0
As004G092930	1	1	1	1
As004G092940	1	1	1	0
As004G092950	0	0	0	0
As004G092960	0	0	0	1
As004G092970	1	0	0	0
As004G092980	1	1	1	1
As004G093000	1	1	1	1
As004G093010	1	1	1	1
As004G093040	0	0	0	0
As004G093050	1	1	1	0
As004G093070	1	1	1	1
As004G093080	1	1	1	1
As004G093090	1	0	0	0
As004G093100	1	0	0	1
As004G093110	1	1	1	1
As004G093120	0	0	0	0
As004G093160	1	0	0	0
As004G093170	1	1	1	1
As004G093180	1	1	1	1
As004G093190	1	1	1	1
As004G093200	0	0	0	1
As004G093210	0	0	0	0
As004G093220	1	1	1	1
As004G093230	1	0	0	0
As004G093240	0	0	0	0
As004G093250	0	0	0	0
As004G093270	1	1	1	1
As004G093290	1	1	1	1
As004G093300	0	0	0	0
As004G093310	0	0	0	0
As004G093320	1	0	1	0
As004G093340	1	0	0	0
As004G093350	1	1	1	1
As004G093360	0	0	0	0
As004G093370	1	0	0	0
As004G093390	0	0	0	0
As004G093400	1	1	1	1
As004G093410	1	1	1	1
As004G093420	1	1	1	1
As004G093430	1	0	0	0
As004G093440	1	0	0	0
As004G093450	1	0	0	0
As004G093460	1	1	1	1
As004G093470	1	1	1	1
As004G093480	1	0	0	1
As004G093490	1	0	0	0
As004G093500	1	1	1	1
As004G093510	1	1	0	1
As004G093520	1	1	1	1
As004G093530	1	0	0	0
As004G093540	1	0	0	0
As004G093580	1	1	1	1
As004G093590	1	1	0	1
As004G093600	0	0	0	0
As004G093610	1	1	1	1
As004G093620	1	1	1	1
As004G093630	1	1	1	1
As004G093660	1	0	1	1
As004G093670	1	1	1	1
As004G093680	1	1	1	1
As004G093690	1	0	0	0
As004G093700	1	1	1	1
As004G093710	1	1	1	1
As004G093720	1	1	1	1
As004G093730	1	1	1	1
As004G093740	1	1	1	1
As004G093750	1	1	1	1
As004G093760	1	1	1	0
As004G093770	1	1	1	0
As004G093780	1	1	0	1
As004G093790	0	0	0	0
As004G093800	1	1	1	1
As004G093820	1	0	0	0
As004G093840	0	1	1	0
As004G093870	0	0	0	0
As004G093880	0	0	0	0
As004G093890	1	0	0	0
As004G093920	1	1	1	0
As004G093980	1	0	0	0
As004G093990	1	1	1	1
As004G094000	1	1	1	1
As004G094010	1	1	1	1
As004G094020	1	1	1	1
As004G094030	1	0	0	0
As004G094040	1	1	1	1
As004G094050	1	1	1	1
As004G094060	1	1	1	1
As004G094070	1	1	0	0
As004G094080	1	1	1	1
As004G094090	0	0	0	0
As004G094100	0	0	0	0
As004G094110	0	0	0	0
As004G094120	0	0	0	0
As004G094130	1	0	0	0
As004G094150	1	1	1	1
As004G094160	0	0	0	0
As004G094170	0	0	0	0
As004G094180	0	0	0	0
As004G094190	0	1	1	1
As004G094220	1	1	1	1
As004G094230	0	0	0	0
As004G094310	1	0	0	0
As004G094330	1	1	1	1
As004G094340	1	1	1	1
As004G094350	1	1	1	0
As004G094360	1	1	0	0
As004G094370	1	1	1	1
As004G094390	0	0	0	0
As004G094400	1	1	1	1
As004G094410	1	1	1	0
As004G094420	1	1	1	1
As004G094430	1	1	1	1
As004G094440	1	1	1	1
As004G094450	1	1	1	1
As004G094460	1	1	1	1
As004G094470	1	1	1	1
As004G094480	1	1	1	1
As004G094490	1	1	1	0
As004G094510	1	0	0	0
As004G094520	0	1	1	1
As004G094530	1	1	1	0
As004G094550	1	1	1	0
As004G094560	1	1	1	1
As004G094570	1	1	1	1
As004G094580	1	1	0	1
As004G094590	1	1	1	1
As004G094600	1	1	1	1
As004G094610	1	1	1	1
As004G094620	1	0	0	0
As004G094630	1	1	1	1
As004G094640	1	1	1	1
As004G094650	0	0	1	1
As004G094660	0	0	0	0
As004G094670	0	0	0	0
As004G094730	0	0	0	1
As004G094750	1	1	1	0
As004G094760	1	1	1	1
As004G094770	0	0	0	0
As004G094780	0	0	0	0
As004G094790	1	0	0	1
As004G094800	0	0	0	0
As004G094810	1	0	1	0
As004G094820	1	1	1	1
As004G094830	1	1	1	1
As004G094840	1	1	1	1
As004G094850	1	1	1	1
As004G094860	0	0	0	0
As004G094870	1	1	1	1
