Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
Np002G118420	1	0	0	0
Np002G118450	0	0	0	0
Np002G118470	1	0	0	0
Np002G118490	1	0	0	0
Np002G118510	0	0	0	0
Np002G118530	1	0	0	0
Np002G118540	0	0	0	0
Np002G118550	1	1	1	1
Np002G118560	1	0	0	0
Np002G118570	1	1	1	0
Np002G118580	1	0	0	0
Np002G118590	1	0	0	0
Np002G118600	1	1	1	1
Np002G118610	0	0	0	0
Np002G118620	1	0	0	0
Np002G118630	1	1	1	1
Np002G118660	1	1	1	1
Np002G118670	1	1	1	1
Np002G118680	1	0	0	0
Np002G118690	1	1	1	1
Np002G118700	1	1	1	1
Np002G118710	1	1	1	1
Np002G118720	1	1	1	0
Np002G118740	1	1	1	1
Np002G118750	1	1	1	1
Np002G118760	1	1	1	1
Np002G118770	1	0	0	0
Np002G118780	1	0	0	0
Np002G118800	1	1	1	0
Np002G118810	1	0	0	0
Np002G118820	1	0	0	0
Np002G118830	1	0	0	0
Np002G118840	1	1	1	1
Np002G118850	1	1	1	1
Np002G118860	0	1	1	1
Np002G118880	1	1	1	1
Np002G118890	0	0	0	0
Np002G118900	1	1	1	1
Np002G118910	1	1	1	1
Np002G118920	0	1	1	1
Np002G118940	1	0	1	1
Np002G118950	0	0	0	1
Np002G118960	1	0	0	0
Np002G118970	1	1	0	1
Np002G118980	1	0	0	0
Np002G119000	1	0	0	0
Np002G119010	0	0	0	0
Np002G119030	1	0	0	0
Np002G119080	1	0	0	0
Np002G119100	1	0	0	0
Np002G119110	1	0	0	0
Np002G119130	1	0	0	0
Np002G119160	1	0	0	0
Np002G119170	1	0	0	1
Np002G119200	0	0	0	0
Np002G119220	1	1	0	0
Np002G119230	0	1	0	0
Np002G119250	1	0	0	0
Np002G119260	0	0	0	0
Np002G119280	0	0	0	0
Np002G119290	0	0	0	0
Np002G119300	0	0	0	0
Np002G119310	0	0	0	0
Np002G119330	0	0	0	0
Np002G119350	1	1	1	0
Np002G119360	1	1	1	1
Np002G119380	1	1	1	1
Np002G119390	0	0	0	0
Np002G119400	0	0	0	0
Np002G119410	0	0	0	0
Np002G119430	0	0	0	1
Np002G119440	0	0	0	0
Np002G119450	1	0	0	1
Np002G119480	1	0	0	0
Np002G119490	1	1	1	0
Np002G119500	1	0	0	0
Np002G119510	1	0	0	0
Np002G119520	1	0	1	1
Np002G119560	0	0	0	0
Np002G119590	1	1	1	1
Np002G119610	0	0	0	0
Np002G119620	0	0	0	0
Np002G119630	1	1	1	1
Np002G119640	1	1	1	1
Np002G119650	0	0	0	0
Np002G119710	0	1	1	1
Np002G119730	1	1	1	1
Np002G119740	1	1	1	1
Np002G119770	1	1	1	1
Np002G119780	1	1	0	1
Np002G119790	1	1	1	1
Np002G119820	0	1	0	0
Np002G119830	1	1	1	1
Np002G119840	1	0	0	0
Np002G119850	1	1	1	1
Np002G119870	0	1	1	1
Np002G119880	1	1	1	0
Np002G119890	1	1	1	0
Np002G119900	1	1	1	1
Np002G119910	1	1	1	1
Np002G119920	1	0	0	0
Np002G119930	1	1	1	1
Np002G119940	0	0	0	0
Np002G119950	1	0	0	0
Np002G119960	1	1	1	0
Np002G119970	1	1	1	0
Np002G119980	1	1	1	1
Np002G119990	0	1	1	1
Np002G120000	1	1	1	1
Np002G120010	0	1	0	1
Np002G120030	0	0	0	0
Np002G120040	0	0	0	0
Np002G120070	1	0	0	0
Np002G120080	0	1	1	1
Np002G120090	1	0	0	0
Np002G120100	1	0	0	0
Np002G120110	1	0	0	0
Np002G120120	1	0	0	0
Np002G120130	1	0	0	0
Np002G120140	1	0	0	0
Np002G120150	1	0	0	1
Np002G120160	1	0	0	1
Np002G120180	1	1	1	1
Np002G120190	1	0	0	1
Np002G120200	1	0	0	0
Np002G120210	1	1	1	1
Np002G120220	1	0	1	1
Np002G120230	0	0	0	0
Np002G120240	1	1	1	1
Np002G120250	1	1	1	0
Np002G120260	1	1	1	1
Np002G120310	0	0	0	0
Np002G120320	1	0	0	0
Np002G120350	1	0	0	0
Np002G120380	1	0	0	0
Np002G120390	1	0	0	0
Np002G120430	1	0	0	0
Np002G120440	1	0	0	0
Np002G120460	1	0	0	0
Np002G120520	1	1	1	1
Np002G120530	0	0	0	0
Np002G120570	0	0	0	0
Np002G120590	1	0	0	0
Np002G120650	1	0	0	0
Np002G120660	1	0	0	0
Np002G120670	1	1	1	1
Np002G120700	1	0	0	0
Np002G120710	0	1	1	1
Np002G120730	1	1	1	1
Np002G120750	1	1	1	1
Np002G120760	1	1	1	1
Np002G120770	1	1	1	1
Np002G120780	1	1	0	1
Np002G120790	0	0	0	0
Np002G120800	1	1	1	1
Np002G120810	1	1	1	1
Np002G120830	1	1	1	1
Np002G120840	1	0	0	0
Np002G120850	1	0	0	0
Np002G120910	1	1	0	1
Np002G120930	1	0	0	0
Np002G120940	1	1	1	1
Np002G120950	1	1	1	0
Np002G120960	1	1	1	0
Np002G120970	1	0	0	0
Np002G120980	1	0	0	0
Np002G120990	0	1	1	1
Np002G121000	1	1	1	1
Np002G121010	1	1	1	1
Np002G121060	1	1	1	1
Np002G121070	1	1	1	0
Np002G121110	0	0	0	0
Np002G121130	1	0	1	1
Np002G121140	1	0	0	0
Np002G121150	1	0	0	0
Np002G121160	1	1	1	1
Np002G121170	1	1	1	1
Np002G121180	1	1	1	1
Np002G121200	1	0	0	0
Np002G121210	0	1	1	0
Np002G121220	1	1	1	1
Np002G121230	1	1	1	1
Np002G121240	1	1	1	0
Np002G121250	0	1	1	1
Np002G121260	1	1	1	1
Np002G121300	1	1	1	1
Np002G121310	0	1	1	1
Np002G121330	1	1	1	1
Np002G121340	1	1	1	1
Np002G121350	1	1	1	1
Np002G121360	1	1	0	1
Np002G121370	1	1	1	1
Np002G121380	0	0	0	0
Np002G121390	0	0	0	0
Np002G121400	0	0	0	0
Np002G121420	1	1	1	0
Np002G121470	1	1	1	1
Np002G121490	1	1	1	1
Np002G121520	1	1	1	1
Np002G121530	0	0	0	0
Np002G121540	1	1	1	1
Np002G121630	1	1	0	0
Np002G121650	1	0	0	0
Np002G121660	1	0	0	0
Np002G121680	1	0	0	0
Np002G121690	0	1	0	0
Np002G121700	1	1	1	1
Np002G121750	0	0	0	0
Np002G121770	0	1	1	1
Np002G121780	1	1	1	1
Np002G121790	0	0	0	0
Np002G121840	1	0	0	0
Np002G121850	1	0	0	0
Np002G121860	0	0	0	0
Np002G121870	1	0	0	0
Np002G121880	0	0	0	0
Np002G121890	1	0	0	0
Np002G121900	1	0	0	0
Np002G121910	1	0	0	0
Np002G121920	1	0	0	0
Np002G121930	1	0	0	0
Np002G121940	0	0	0	0
Np002G121960	1	0	0	0
Np002G122010	0	1	0	0
Np002G122020	1	0	0	0
Np002G122050	1	0	0	0
Np002G122060	1	1	1	1
Np002G122070	0	0	0	0
Np002G122110	1	1	1	1
Np002G122130	0	0	0	0
Np002G122140	0	0	0	0
Np002G122190	0	0	0	0
Np002G122210	0	0	0	0
Np002G122220	1	1	1	1
Np002G122230	1	0	0	0
Np002G122240	1	1	1	1
Np002G122250	1	1	1	1
Np002G122260	1	1	1	1
Np002G122330	1	1	1	1
Np002G122340	1	0	0	0
Np002G122350	1	1	1	0
Np002G122410	1	1	1	1
Np002G122420	1	1	1	1
Np002G122440	1	1	1	1
Np002G122450	1	1	1	1
Np002G122460	1	0	1	1
Np002G122470	1	0	0	0
Np002G122480	1	1	1	1
Np002G122490	1	0	0	0
Np002G122500	1	0	0	0
Np002G122530	0	1	1	1
Np002G122550	0	0	0	0
Np002G122560	1	1	1	1
Np002G122570	1	1	1	0
Np002G122580	1	1	1	1
Np002G122590	1	1	1	1
Np002G122600	1	1	1	1
Np002G122620	0	0	0	0
Np002G122640	1	0	0	0
Np002G122650	0	1	1	1
Np002G122660	0	1	1	1
Np002G122670	0	0	0	0
Np002G122680	1	0	1	1
Np002G122690	1	0	0	0
Np002G122700	0	0	0	0
Np002G122710	0	1	1	0
Np002G122720	0	0	0	1
Np002G122730	0	0	0	0
Np002G122740	0	1	1	0
Np002G122760	1	0	0	0
Np002G122770	0	0	0	0
Np002G122780	1	0	0	0
Np002G122800	0	0	0	0
Np002G122810	0	1	1	1
Np002G122820	1	1	1	1
Np002G122840	1	1	1	1
Np002G122850	1	1	1	1
Np002G122860	1	1	1	1
Np002G122870	1	1	1	1
Np002G122880	1	1	1	1
Np002G122890	1	1	1	0
Np002G122910	1	1	0	0
Np002G122920	1	1	1	0
Np002G122980	0	0	1	1
Np002G123010	1	0	0	0
Np002G123020	1	0	0	0
Np002G123030	1	0	0	0
Np002G123050	1	0	0	0
Np002G123100	1	0	0	0
Np002G123130	1	0	0	0
Np002G123140	1	0	0	0
Np002G123150	1	0	0	0
Np002G123160	1	0	1	0
Np002G123170	1	1	1	1
Np002G123180	1	0	0	0
Np002G123190	1	0	0	0
Np002G123220	1	1	1	0
Np002G123240	0	1	1	1
Np002G123250	1	1	1	1
Np002G123260	1	1	1	1
Np002G123300	0	1	1	1
Np002G123310	1	1	1	1
Np002G123320	1	0	0	0
Np002G123330	1	0	0	0
Np002G123340	1	0	0	0
Np002G123350	1	1	1	1
Np002G123360	0	1	0	0
Np002G123370	1	0	0	0
Np002G123380	1	1	1	1
Np002G123390	1	1	1	1
Np002G123400	0	0	0	0
Np002G123410	1	1	1	1
Np002G123420	1	0	0	0
Np002G123460	1	1	1	1
Np002G123470	1	1	1	1
Np002G123480	1	1	1	1
Np002G123490	1	1	1	1
Np002G123500	1	1	1	1
Np002G123510	1	1	1	1
Np002G123520	0	0	0	0
Np002G123530	0	0	0	0
Np002G123540	0	0	0	0
Np002G123550	1	0	0	0
Np002G123560	1	0	0	0
Np002G123570	1	0	0	0
Np002G123580	1	0	0	0
Np002G123590	1	0	0	0
Np002G123600	1	1	0	1
Np002G123610	1	0	0	0
Np002G123620	1	1	0	0
Np002G123650	1	0	0	0
Np002G123660	0	0	0	0
Np002G123670	1	1	1	1
Np002G123680	1	1	1	1
Np002G123690	1	1	1	1
Np002G123700	1	1	1	1
Np002G123720	1	0	0	0
Np002G123730	1	1	1	1
Np002G123750	1	1	1	1
Np002G123760	1	1	1	0
Np002G123810	1	1	1	1
Np002G123820	1	1	1	1
Np002G123830	1	1	1	1
Np002G123840	0	1	1	0
Np002G123850	1	1	1	0
Np002G123860	1	1	1	1
Np002G123870	0	1	1	1
Np002G123880	0	1	1	1
Np002G123890	0	1	1	1
Np002G123900	1	1	1	1
Np002G123910	1	1	1	1
Np002G123920	0	0	0	0
Np002G123940	0	1	0	0
Np002G123950	0	1	1	1
Np002G123960	0	1	0	0
Np002G123970	1	0	0	0
Np002G123980	0	0	0	0
Np002G123990	0	1	0	1
Np002G124000	0	1	1	1
Np002G124010	0	0	0	0
Np002G124020	1	1	1	0
Np002G124030	1	1	1	1
Np002G124040	1	1	1	1
Np002G124060	1	0	0	0
Np002G124070	0	0	0	1
Np002G124080	1	1	1	1
Np002G124090	1	1	1	1
Np002G124100	1	1	1	1
Np002G124120	1	1	1	1
Np002G124130	1	1	1	1
Np002G124170	1	0	0	0
Np002G124180	1	1	1	1
Np002G124190	0	0	0	1
Np002G124210	1	1	1	1
Np002G124220	0	0	0	0
Np002G124250	1	1	1	1
Np002G124280	1	1	1	1
Np002G124290	1	1	1	1
Np002G124300	1	1	1	1
Np002G124310	1	1	1	1
Np002G124320	1	1	1	1
Np002G124330	1	1	1	1
Np002G124340	1	1	1	1
Np002G124350	1	1	1	1
Np002G124370	0	0	0	0
Np002G124380	1	0	0	1
Np002G124390	0	1	1	1
Np002G124400	1	1	1	1
Np002G124410	1	1	1	1
Np002G124420	1	1	1	1
Np002G124430	1	0	0	1
Np002G124450	1	1	0	0
Np002G124470	0	0	0	0
Np002G124480	0	0	0	0
Np002G124500	0	0	0	0
Np002G124510	0	1	1	0
Np002G124530	0	0	0	0
Np002G124540	0	0	0	0
Np002G124550	1	1	1	1
Np002G124560	1	1	1	1
Np002G124570	1	0	0	0
Np002G124590	1	0	0	0
Np002G124630	1	0	0	0
Np002G124640	1	1	1	1
Np002G124650	1	1	1	1
Np002G124660	1	1	1	1
Np002G124700	1	1	1	1
Np002G124720	1	0	0	1
Np002G124730	1	1	1	1
Np002G124740	0	1	1	0
Np002G124750	1	1	1	1
Np002G124760	1	1	1	0
Np002G124770	1	1	1	1
Np002G124780	1	1	1	1
Np002G124790	1	1	1	0
Np002G124800	0	0	0	0
Np002G124810	1	1	1	1
Np002G124820	1	1	1	1
Np002G124830	1	0	0	0
Np002G124840	1	0	0	0
Np003G124850	1	1	1	1
Np003G124860	1	1	1	1
Np003G124870	1	1	1	1
Np003G124880	0	1	1	1
Np003G124890	1	1	1	0
Np003G124900	1	1	1	1
Np003G124920	1	1	1	1
Np003G124930	1	1	1	0
Np003G124940	1	1	1	1
Np003G124950	1	1	1	0
Np003G124960	1	1	1	1
Np003G124970	1	0	0	0
Np003G124980	1	1	1	1
Np003G125000	1	1	1	1
Np003G125010	1	1	1	0
Np003G125020	1	0	0	0
Np003G125030	1	1	1	0
Np003G125040	0	1	1	1
Np003G125050	1	1	1	1
Np003G125070	1	1	1	1
Np003G125080	1	1	1	1
Np003G125090	1	1	1	1
Np003G125110	1	1	1	0
Np003G125120	1	0	0	0
Np003G125140	1	1	1	0
Np003G125150	0	1	1	1
Np003G125160	1	1	1	1
Np003G125180	1	1	1	1
Np003G125200	1	1	1	1
Np003G125210	1	1	1	0
Np003G125220	0	1	1	0
Np003G125230	1	1	1	1
Np003G125240	1	1	1	1
Np003G125250	1	1	1	0
Np003G125260	1	1	1	1
Np003G125270	1	1	1	1
Np003G125280	1	1	1	1
Np003G125290	1	1	1	1
Np003G125300	1	1	1	1
Np003G125310	1	1	1	1
Np003G125320	1	0	1	1
Np003G125330	1	1	1	1
Np003G125360	1	1	1	1
Np003G125370	1	1	1	1
Np003G125380	0	1	1	1
Np003G125390	1	1	1	1
Np003G125400	1	1	1	0
Np003G125410	1	1	1	1
Np003G125420	1	1	1	1
Np003G125430	1	1	1	1
Np003G125440	1	1	1	1
Np003G125450	1	1	1	1
Np003G125470	1	1	1	1
Np003G125480	0	0	0	0
Np003G125490	0	0	0	0
Np003G125500	1	1	1	1
Np003G125510	1	1	1	0
Np003G125520	1	1	1	1
Np003G125530	0	1	1	1
Np003G125540	1	1	1	1
Np003G125550	1	1	1	0
Np003G125560	0	0	0	0
Np003G125580	1	0	0	0
Np003G125600	0	0	0	0
Np003G125610	0	0	0	0
Np003G125620	1	1	1	1
Np003G125640	1	1	1	1
Np003G125650	1	1	1	1
Np003G125660	1	1	1	1
Np003G125670	1	1	1	1
Np003G125680	1	1	1	1
Np003G125690	0	1	1	0
Np003G125710	1	1	1	1
Np003G125720	0	1	1	1
Np003G125730	1	1	1	1
Np003G125740	1	1	1	1
Np003G125750	1	1	1	0
Np003G125760	1	1	1	1
Np003G125770	1	1	1	1
Np003G125780	1	1	1	1
Np003G125790	1	1	1	1
Np003G125800	1	1	1	0
Np003G125810	0	1	1	1
Np003G125820	1	1	1	1
Np003G125830	1	0	0	0
Np003G125840	0	1	1	1
Np003G125850	1	1	1	1
Np003G125860	0	0	0	0
Np003G125890	1	0	0	0
Np003G125990	0	0	0	0
Np003G126000	0	0	0	0
Np003G126010	0	0	0	0
Np003G126020	1	1	1	1
Np003G126030	1	1	1	1
Np003G126070	1	1	1	0
Np003G126080	0	1	1	1
Np003G126090	0	0	0	0
Np003G126100	0	1	1	1
Np003G126110	1	1	1	1
Np003G126120	1	1	1	1
Np003G126140	1	0	1	1
Np003G126150	1	1	1	1
Np003G126160	1	1	1	1
Np003G126170	1	1	1	1
Np003G126180	1	1	1	0
Np003G126190	0	1	1	0
Np003G126200	0	1	1	1
Np003G126220	1	1	1	1
Np003G126230	0	1	1	1
Np003G126240	1	1	1	1
Np003G126250	1	1	0	0
Np003G126270	1	1	1	1
Np003G126280	1	0	0	0
Np003G126290	1	1	1	1
Np003G126300	0	1	1	0
Np003G126330	0	0	0	0
Np003G126350	1	0	0	0
Np003G126360	0	0	0	0
Np003G126370	0	1	1	1
Np003G126390	1	1	1	0
Np003G126400	1	0	0	0
Np003G126410	0	1	1	0
Np003G126420	1	1	1	1
Np003G126430	1	1	1	1
Np003G126440	1	1	1	1
Np003G126450	0	0	0	0
Np003G126460	1	1	1	1
Np003G126470	1	1	1	1
Np003G126480	1	1	1	1
Np003G126490	1	1	1	1
Np003G126500	0	0	0	0
Np003G126510	1	1	1	1
Np003G126520	0	1	1	1
Np003G126530	1	1	0	1
Np003G126540	1	1	1	1
Np003G126550	1	1	1	1
Np003G126580	1	1	1	1
Np003G126590	1	1	1	1
Np003G126600	1	1	1	1
Np003G126620	1	1	1	1
Np003G126630	1	1	1	0
Np003G126640	1	1	1	1
Np003G126650	1	0	0	0
Np003G126660	1	1	1	1
Np003G126670	1	1	1	1
Np003G126680	0	0	0	1
Np003G126690	1	1	1	1
Np003G126700	1	1	1	1
Np003G126710	1	1	1	1
Np003G126720	1	0	0	0
Np003G126750	1	1	1	1
Np003G126760	1	1	1	1
Np003G126770	1	1	1	1
Np003G126780	1	1	1	1
Np003G126790	1	0	1	1
Np003G126800	1	1	1	0
Np003G126810	1	1	1	1
Np003G126820	1	0	0	0
Np003G126830	0	1	1	1
Np003G126840	1	0	0	0
Np003G126850	1	1	1	1
Np003G126860	1	1	1	1
Np003G126870	1	1	1	0
Np003G126880	1	1	1	1
Np003G126890	1	0	0	1
Np003G126900	1	1	1	1
Np003G126910	1	1	1	1
Np003G126920	1	1	1	1
Np003G126930	1	1	1	1
Np003G126940	1	1	1	1
Np003G126950	1	1	1	1
Np003G126960	1	1	1	1
Np003G126970	1	0	0	0
Np003G126980	1	0	0	0
Np003G126990	1	1	1	0
Np003G127000	1	1	1	1
Np003G127010	1	1	1	1
Np003G127020	0	1	1	1
Np003G127030	1	1	1	1
Np003G127040	1	1	1	1
Np003G127050	1	1	1	1
Np003G127060	1	1	1	1
Np003G127070	1	1	1	1
Np003G127080	1	0	0	1
Np003G127090	1	1	1	1
Np003G127100	1	0	0	0
Np003G127110	1	1	1	1
Np003G127120	0	0	0	0
Np003G127130	0	1	1	1
Np003G127140	1	1	1	1
Np003G127150	1	1	1	1
Np003G127160	1	0	0	0
Np003G127170	1	1	1	1
Np003G127180	1	1	1	1
Np003G127190	1	1	1	0
Np003G127200	1	1	1	1
Np003G127210	1	1	1	1
Np003G127230	1	1	1	1
Np003G127240	1	0	0	0
Np003G127260	1	1	1	1
Np003G127270	1	0	0	0
Np003G127280	1	1	1	1
Np003G127290	1	1	1	0
Np003G127300	1	1	1	1
Np003G127320	1	1	1	0
Np003G127340	1	1	1	0
Np003G127360	1	1	1	1
Np003G127380	1	1	1	1
Np003G127400	0	0	0	0
Np003G127410	1	1	1	1
Np003G127420	1	0	0	0
Np003G127430	0	1	1	1
Np003G127440	1	0	1	1
Np003G127460	1	1	1	1
Np003G127480	0	0	0	0
Np003G127490	1	1	1	1
Np003G127500	1	1	1	1
Np003G127510	0	1	1	1
Np003G127520	1	1	1	1
Np003G127530	1	1	1	1
Np003G127540	1	1	1	0
Np003G127550	1	1	1	0
Np003G127560	0	0	1	1
Np003G127570	1	1	1	1
Np003G127580	1	1	1	0
Np003G127590	1	1	1	0
Np003G127600	1	1	1	1
Np003G127610	0	0	0	0
Np003G127620	0	0	0	0
Np003G127630	1	1	1	0
Np003G127640	1	1	1	0
Np003G127650	1	1	1	1
Np003G127660	1	1	1	1
Np003G127670	1	1	1	1
Np003G127680	1	1	1	1
Np003G127690	1	0	0	0
Np003G127730	1	0	0	0
Np003G127760	1	1	1	1
Np003G127770	0	0	0	0
Np003G127780	1	1	1	1
Np003G127810	1	1	1	1
Np003G127820	1	1	1	1
Np003G127830	1	0	0	0
Np003G127840	1	0	0	0
Np003G127850	1	0	0	0
Np003G127860	1	0	0	0
Np003G127870	1	0	0	0
Np003G127880	1	0	0	0
Np003G127890	1	0	0	0
Np003G127900	1	1	1	0
Np003G127910	1	0	0	0
Np003G127930	1	1	1	1
Np003G127940	1	1	1	1
Np003G127960	1	0	0	0
Np003G127970	1	1	1	1
Np003G127980	0	1	1	1
Np003G127990	1	1	1	1
Np003G128000	1	0	0	0
Np003G128010	0	0	0	1
Np003G128020	0	0	0	0
Np003G128030	1	1	1	0
Np003G128040	1	1	1	0
Np003G128060	1	1	1	1
Np003G128070	1	1	1	1
Np003G128080	1	1	1	1
Np003G128090	1	1	1	1
Np003G128100	1	1	1	1
Np003G128110	1	1	1	1
Np003G128130	1	1	1	1
Np003G128140	1	1	1	1
Np003G128150	1	1	0	1
Np003G128160	1	1	1	1
Np003G128170	1	1	1	1
Np003G128190	1	0	0	0
Np003G128200	1	1	0	1
Np003G128210	1	1	1	1
Np003G128230	1	1	1	1
Np003G128240	1	1	1	1
Np003G128250	1	1	1	1
Np003G128260	0	1	1	1
Np003G128270	1	1	1	1
Np003G128280	1	0	0	0
Np003G128290	0	0	0	0
Np003G128300	1	1	1	1
Np003G128310	1	1	1	1
Np003G128320	0	0	1	0
Np003G128330	0	0	0	0
Np003G128340	0	0	1	0
Np003G128350	1	1	1	1
Np003G128360	1	1	1	1
Np003G128370	1	0	0	0
Np003G128380	1	1	1	1
Np003G128390	1	1	1	1
Np003G128400	1	1	1	1
Np003G128410	1	1	1	1
Np003G128420	1	1	1	1
Np003G128430	1	1	1	1
Np003G128440	1	1	1	1
Np003G128450	1	1	1	1
Np003G128460	0	1	1	1
Np003G128480	1	0	0	0
Np003G128500	1	1	1	1
Np003G128510	1	1	1	1
Np003G128520	0	0	0	0
Np003G128530	0	1	1	1
Np003G128540	1	1	1	1
Np003G128560	0	1	1	1
Np003G128580	1	1	1	0
Np003G128590	1	1	0	1
Np003G128600	0	0	0	0
Np003G128610	1	1	1	0
Np003G128620	1	1	1	1
Np003G128630	1	1	1	0
Np003G128640	1	1	1	1
Np003G128660	1	1	1	1
Np003G128670	1	1	1	1
Np003G128680	1	1	1	1
Np003G128690	1	1	1	1
Np003G128700	1	1	0	1
Np003G128710	1	0	0	0
Np003G128720	1	1	1	1
Np003G128730	0	1	1	1
Np003G128740	0	0	0	0
Np003G128750	1	1	1	1
Np003G128760	1	1	1	1
Np003G128770	1	1	1	1
Np003G128780	1	1	1	1
Np003G128800	1	1	1	1
Np003G128810	0	1	1	1
Np003G128820	1	1	1	1
Np003G128870	1	0	0	1
Np003G128880	0	1	1	0
Np003G128890	1	0	0	0
Np003G128900	1	0	0	0
Np003G128910	1	1	1	1
Np003G128920	1	0	0	0
Np003G128940	0	0	1	1
Np003G128960	1	1	1	0
Np003G128970	1	1	1	0
Np003G128980	1	0	1	1
Np003G128990	1	1	1	1
Np003G129000	1	1	1	1
Np003G129010	1	1	1	1
Np003G129020	1	1	1	1
Np003G129030	1	1	1	1
Np003G129040	0	0	0	0
Np003G129050	1	1	1	1
Np003G129060	1	1	1	1
Np003G129080	1	1	1	1
Np003G129090	1	1	1	1
Np003G129110	1	1	1	1
Np003G129120	1	1	1	1
Np003G129130	1	0	0	0
Np003G129150	1	1	1	1
Np003G129160	1	1	1	1
Np003G129170	1	1	1	1
Np003G129180	1	1	1	1
Np003G129190	1	1	1	1
Np003G129200	1	1	1	0
Np003G129210	1	1	1	0
Np003G129220	1	1	1	1
Np003G129230	0	1	1	1
Np003G129240	1	1	1	1
Np003G129250	0	1	1	0
Np003G129260	1	0	0	0
Np003G129270	0	0	0	0
Np003G129280	0	0	0	0
Np003G129290	1	1	1	1
Np003G129300	1	1	1	1
Np003G129310	1	0	0	0
Np003G129320	1	1	1	1
Np003G129330	1	1	1	1
Np003G129340	1	1	1	1
Np003G129350	1	1	1	1
Np003G129360	1	0	0	0
Np003G129370	0	1	1	1
Np003G129410	1	1	1	1
Np003G129420	1	1	1	1
Np003G129430	1	1	1	1
Np003G129440	1	1	1	1
Np003G129450	1	1	1	1
Np003G129460	1	0	0	0
Np003G129470	1	1	1	1
Np003G129480	1	1	1	1
Np003G129490	0	1	1	1
Np003G129500	0	0	0	0
Np003G129520	1	1	1	1
Np003G129530	1	1	1	1
Np003G129540	1	1	1	1
Np003G129550	0	1	1	1
Np003G129560	1	1	1	1
Np003G129570	1	1	1	1
Np003G129600	0	0	0	0
Np003G129610	1	1	1	1
Np003G129620	1	1	1	1
Np003G129660	1	1	1	1
Np003G129680	1	1	1	1
Np003G129690	1	0	0	0
Np003G129700	1	1	1	1
Np003G129710	0	1	1	1
Np003G129720	1	1	1	1
Np003G129730	1	1	1	0
Np003G129740	1	1	1	0
Np003G129750	1	1	1	1
Np003G129760	1	0	1	0
Np003G129790	0	0	0	1
Np003G129810	0	0	0	1
Np003G129830	1	0	0	0
Np003G129840	1	0	0	0
Np003G129850	0	1	1	1
Np003G129860	1	1	1	1
Np003G129870	1	1	1	1
Np003G129880	1	1	1	1
Np003G129890	1	1	1	1
Np003G129900	0	1	1	1
Np003G129910	0	1	1	1
Np003G129920	1	1	1	1
Np003G129930	0	0	1	1
Np003G129940	1	1	1	1
Np003G129950	1	0	0	0
Np003G129960	1	1	1	1
Np003G129970	1	1	1	1
Np003G129980	1	1	1	1
Np003G129990	1	0	0	0
Np003G130000	0	1	1	1
Np003G130010	1	1	1	1
Np003G130020	1	0	0	0
Np003G130030	1	0	0	0
Np003G130040	1	1	1	1
Np003G130050	1	1	1	1
Np003G130060	1	1	1	1
Np003G130070	1	0	0	0
Np003G130080	1	1	1	1
Np003G130090	1	1	1	1
Np003G130100	0	0	0	0
Np003G130130	0	1	1	1
Np003G130140	1	0	1	0
Np003G130150	0	0	0	0
Np003G130160	1	0	0	0
Np003G130200	1	0	0	0
Np003G130210	0	0	0	0
Np003G130250	1	1	1	1
Np003G130260	1	0	0	0
Np003G130270	0	1	1	1
Np003G130280	1	1	1	1
Np003G130290	1	1	1	1
Np003G130300	0	0	0	0
Np003G130310	1	0	0	0
Np003G130330	1	1	1	1
Np003G130340	1	0	0	0
Np003G130350	1	0	0	0
Np003G130360	1	1	1	0
Np003G130370	1	1	1	1
Np003G130380	1	0	0	0
Np003G130390	1	1	1	1
Np003G130400	1	1	1	1
Np003G130420	1	1	1	1
Np003G130430	1	1	1	1
Np003G130450	1	1	1	1
Np003G130460	1	0	1	0
Np003G130470	1	1	1	1
Np003G130480	1	1	1	0
Np003G130490	1	1	1	1
Np003G130500	0	1	1	0
Np003G130510	0	1	1	1
Np003G130520	1	1	1	1
Np003G130530	1	1	1	1
Np003G130540	0	1	1	0
Np003G130550	1	1	1	1
Np003G130560	1	0	0	0
Np003G130570	1	1	1	1
Np003G130580	1	1	1	1
Np003G130590	1	0	0	0
Np003G130600	0	0	0	0
Np003G130610	1	1	1	1
Np003G130620	1	1	1	1
Np003G130630	0	0	0	0
Np003G130640	1	1	1	1
Np003G130650	0	0	0	0
Np003G130660	1	1	1	1
Np003G130670	1	1	1	1
Np003G130680	1	1	1	1
Np003G130690	1	1	1	1
Np003G130700	1	1	1	1
Np003G130710	1	1	1	0
Np003G130720	1	1	1	1
Np003G130730	1	1	1	1
Np003G130740	0	0	0	1
Np003G130750	1	1	1	1
Np003G130760	0	1	0	1
Np003G130770	1	1	1	1
Np003G130780	1	1	1	1
Np003G130790	1	1	1	1
Np003G130800	1	1	1	1
Np003G130820	1	0	0	0
Np003G130840	1	0	0	0
Np003G130870	0	0	0	0
Np003G130900	0	0	0	0
Np003G130910	1	0	0	0
Np003G130920	1	0	0	0
Np003G130950	0	0	0	0
Np003G130960	0	0	0	0
Np003G130970	1	1	1	1
Np003G130980	1	1	1	1
Np003G130990	1	1	1	1
Np003G131010	1	1	1	1
Np003G131020	1	1	1	1
Np003G131030	1	1	1	1
Np003G131040	1	1	1	1
Np003G131060	0	1	1	1
