Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
Cg002G056420	0	1	1	1
Cg002G056440	0	1	1	1
Cg002G056450	1	1	1	1
Cg002G056460	1	1	1	1
Cg002G056470	0	1	1	1
Cg002G056480	1	1	1	1
Cg002G056490	0	0	0	0
Cg002G056500	1	0	0	0
Cg002G056510	0	1	1	1
Cg002G056530	1	1	1	1
Cg002G056550	0	0	0	1
Cg002G056560	1	1	1	1
Cg002G056570	1	1	1	0
Cg002G056580	1	0	0	0
Cg002G056590	0	0	0	0
Cg002G056600	1	0	0	0
Cg002G056610	1	0	0	0
Cg002G056620	0	0	0	0
Cg002G056660	0	1	0	1
Cg002G056670	1	1	1	1
Cg002G056680	1	1	1	1
Cg002G056690	1	1	1	1
Cg002G056700	1	1	1	1
Cg002G056710	1	1	1	1
Cg002G056730	1	0	0	0
Cg002G056740	0	1	1	1
Cg002G056750	0	1	1	0
Cg002G056760	0	1	1	0
Cg002G056770	1	1	1	1
Cg002G056780	1	1	1	1
Cg002G056790	1	0	1	1
Cg002G056800	1	1	1	1
Cg002G056810	1	1	1	1
Cg002G056820	1	1	1	1
Cg002G056830	1	1	1	1
Cg002G056840	1	1	1	1
Cg002G056850	1	1	1	1
Cg002G056860	1	1	1	1
Cg002G056870	1	1	1	1
Cg002G056880	1	1	1	0
Cg002G056890	1	1	1	1
Cg002G056900	0	1	1	1
Cg002G056910	1	1	1	1
Cg002G056920	1	1	1	1
Cg002G056930	1	1	1	1
Cg002G056940	0	1	1	1
Cg002G056950	1	1	1	0
Cg002G056960	1	1	1	1
Cg002G056970	1	1	1	1
Cg002G056980	1	0	0	0
Cg002G056990	1	0	0	0
Cg002G057000	1	1	1	0
Cg002G057010	1	0	1	0
Cg002G057020	1	0	1	1
Cg002G057030	1	1	1	1
Cg002G057040	1	1	1	1
Cg002G057050	1	1	1	1
Cg002G057060	1	1	1	1
Cg002G057070	1	1	0	1
Cg002G057080	1	0	0	0
Cg002G057090	1	1	1	1
Cg002G057100	1	1	1	1
Cg002G057110	1	1	1	1
Cg002G057120	1	1	0	1
Cg002G057130	1	1	1	1
Cg002G057140	0	1	1	1
Cg002G057150	0	1	1	1
Cg002G057160	1	1	1	1
Cg002G057170	1	1	1	1
Cg002G057180	1	1	1	1
Cg002G057190	1	1	1	1
Cg002G057200	1	1	1	1
Cg002G057210	1	1	1	1
Cg002G057220	1	1	1	1
Cg002G057230	1	1	1	1
Cg002G057250	1	1	1	1
Cg002G057260	1	1	1	1
Cg002G057270	1	1	1	1
Cg002G057280	1	1	1	0
Cg002G057290	1	1	1	1
Cg002G057300	1	1	0	1
Cg002G057310	0	0	0	0
Cg002G057320	0	0	0	0
Cg002G057330	1	0	1	0
Cg002G057350	1	1	1	1
Cg002G057360	1	1	1	1
Cg002G057370	0	0	1	0
Cg002G057380	1	1	1	1
Cg002G057410	1	1	1	1
Cg002G057420	1	1	1	1
Cg002G057430	0	1	1	0
Cg002G057440	1	1	1	0
Cg002G057450	0	1	1	1
Cg002G057460	1	1	1	1
Cg002G057470	1	1	1	0
Cg002G057480	1	1	1	1
Cg002G057490	1	1	1	1
Cg002G057500	0	0	0	1
Cg002G057510	1	1	1	1
Cg002G057520	1	0	0	0
Cg002G057530	1	0	0	0
Cg002G057540	0	0	0	0
Cg002G057560	1	1	1	1
Cg002G057570	1	1	1	1
Cg002G057580	1	1	1	0
Cg002G057590	1	1	1	0
Cg002G057600	1	1	1	0
Cg002G057610	1	0	0	0
Cg002G057620	1	1	1	1
Cg002G057630	1	0	0	0
Cg002G057640	1	1	1	1
Cg002G057660	1	0	0	1
Cg002G057670	0	1	1	1
Cg002G057680	1	1	1	1
Cg002G057690	1	1	1	1
Cg002G057700	0	0	0	0
Cg002G057710	1	0	0	1
Cg002G057720	1	1	1	1
Cg002G057730	1	1	0	1
Cg002G057740	1	1	0	1
Cg002G057750	1	1	1	1
Cg002G057760	1	1	1	1
Cg002G057770	0	0	0	0
Cg002G057780	0	0	0	0
Cg002G057790	1	1	1	1
Cg002G057800	1	1	1	1
Cg002G057810	1	1	1	1
Cg002G057820	1	1	1	1
Cg002G057830	0	1	1	1
Cg002G057840	1	1	1	1
Cg002G057850	0	1	1	0
Cg002G057860	0	0	0	0
Cg002G057870	0	0	0	0
Cg002G057880	1	1	1	1
Cg002G057890	1	1	1	1
Cg002G057900	1	1	1	1
Cg002G057910	1	1	1	1
Cg002G057920	1	1	1	1
Cg002G057930	1	1	1	1
Cg002G057940	1	0	0	0
Cg002G057960	1	1	1	1
Cg002G057970	1	1	1	1
Cg002G057990	1	0	0	0
Cg002G058000	0	1	1	1
Cg002G058030	0	0	1	1
Cg002G058040	1	1	1	1
Cg002G058050	1	1	1	1
Cg002G058060	1	1	1	1
Cg002G058070	0	1	1	1
Cg002G058080	1	1	1	1
Cg002G058090	1	1	1	1
Cg002G058100	1	1	1	0
Cg002G058110	1	1	1	1
Cg002G058120	1	1	1	1
Cg002G058130	1	1	1	1
Cg002G058140	0	0	0	0
Cg002G058160	1	1	1	1
Cg002G058180	1	1	1	1
Cg002G058190	1	1	1	1
Cg002G058200	1	1	1	1
Cg002G058230	1	1	1	1
Cg002G058240	1	1	1	1
Cg002G058250	1	1	1	1
Cg002G058260	0	1	1	1
Cg002G058270	1	1	1	1
Cg002G058280	0	1	1	0
Cg002G058290	1	1	1	1
Cg002G058330	1	1	1	1
Cg002G058340	1	0	0	0
Cg002G058350	1	1	1	1
Cg002G058370	1	1	1	1
Cg002G058380	1	1	1	1
Cg002G058390	1	1	1	1
Cg002G058400	1	1	1	1
Cg002G058410	1	1	1	1
Cg002G058420	1	1	0	0
Cg002G058430	0	1	1	1
Cg002G058440	1	0	0	1
Cg002G058450	1	1	1	1
Cg002G058460	1	1	1	1
Cg002G058470	1	1	1	1
Cg002G058480	1	1	1	1
Cg002G058490	1	1	1	1
Cg002G058500	1	0	0	0
Cg002G058510	1	1	1	1
Cg002G058530	1	1	1	1
Cg002G058540	1	1	1	1
Cg002G058550	1	1	1	1
Cg002G058560	1	1	1	1
Cg002G058570	1	1	1	1
Cg002G058580	1	1	1	1
Cg002G058590	1	1	1	1
Cg002G058600	1	1	1	1
Cg002G058630	1	0	0	0
Cg002G058650	1	0	0	0
Cg002G058690	1	1	1	1
Cg002G058700	1	1	1	1
Cg002G058730	1	1	1	1
Cg002G058740	1	1	0	0
Cg002G058750	0	0	1	0
Cg002G058760	1	0	0	0
Cg002G058780	1	1	1	1
Cg002G058790	1	1	1	1
Cg002G058800	1	1	1	1
Cg002G058810	1	1	1	1
Cg002G058850	1	1	1	1
Cg002G058860	1	0	0	0
Cg002G058870	1	1	1	1
Cg002G058880	1	1	1	1
Cg002G058890	1	1	1	1
Cg002G058900	1	1	1	1
Cg002G058910	1	1	1	1
Cg002G058920	1	1	1	1
Cg002G058930	1	1	1	1
Cg002G058940	1	1	1	1
Cg002G058950	1	1	1	0
Cg002G058960	1	0	0	1
Cg002G058970	1	1	1	0
Cg002G058980	1	1	1	1
Cg002G058990	1	1	1	1
Cg002G059000	1	1	1	1
Cg002G059010	1	1	1	1
Cg002G059020	1	1	1	0
Cg002G059040	1	1	1	1
Cg002G059050	1	0	1	0
Cg002G059060	1	0	0	0
Cg002G059070	1	1	1	1
Cg002G059080	1	1	1	1
Cg002G059090	1	1	1	1
Cg002G059100	1	1	0	1
Cg002G059110	1	1	1	1
Cg002G059120	1	1	0	0
Cg002G059130	1	0	0	1
Cg002G059140	1	1	1	0
Cg002G059150	0	1	1	1
Cg002G059160	1	0	0	0
Cg002G059170	1	0	0	1
Cg002G059180	1	0	0	0
Cg002G059190	1	1	1	1
Cg002G059200	1	1	1	1
Cg002G059210	1	1	1	1
Cg002G059220	1	1	1	1
Cg002G059230	1	1	1	1
Cg002G059240	0	1	1	1
Cg002G059250	1	1	1	1
Cg002G059260	0	1	0	1
Cg002G059270	1	1	1	0
Cg002G059280	1	1	1	1
Cg002G059290	1	1	1	0
Cg002G059300	0	1	1	1
Cg002G059310	1	1	1	1
Cg002G059330	1	0	1	1
Cg002G059350	0	1	1	1
Cg002G059360	1	1	1	1
Cg002G059370	1	1	1	1
Cg002G059380	1	1	1	1
Cg002G059390	1	1	1	1
Cg002G059400	1	1	1	1
Cg002G059410	1	1	1	1
Cg002G059420	1	1	1	1
Cg002G059430	1	1	1	1
Cg002G059440	1	1	1	0
Cg002G059450	0	1	1	0
Cg002G059490	1	1	1	1
Cg002G059530	1	1	1	1
Cg002G059550	1	1	1	1
Cg002G059560	1	0	0	0
Cg002G059570	1	0	0	0
Cg002G059580	0	1	1	1
Cg002G059590	1	1	1	1
Cg002G059600	1	1	1	1
Cg002G059620	1	1	1	1
Cg002G059630	1	1	1	1
Cg002G059640	1	1	1	1
Cg002G059650	1	1	1	1
Cg002G059660	1	1	1	1
Cg002G059670	1	1	1	1
Cg002G059680	1	1	1	1
Cg002G059690	1	1	1	1
Cg002G059720	1	1	1	1
Cg002G059730	0	1	1	1
Cg002G059740	1	1	1	1
Cg002G059750	1	1	1	1
Cg002G059760	0	1	1	1
Cg002G059770	1	1	1	1
Cg002G059780	1	0	1	1
Cg002G059800	1	1	1	1
Cg002G059810	1	1	0	0
Cg002G059820	1	1	1	0
Cg002G059830	1	1	1	1
Cg002G059840	1	1	1	1
Cg002G059850	0	1	1	0
Cg002G059880	1	0	0	0
Cg002G059890	1	1	1	1
Cg002G059900	1	1	1	1
Cg002G059930	0	1	1	1
Cg002G059940	1	1	1	1
Cg002G059950	0	1	1	0
Cg002G059960	1	1	1	1
Cg002G059970	1	1	1	1
Cg002G059980	0	0	0	0
Cg002G059990	1	1	0	0
Cg002G060000	1	1	1	0
Cg002G060010	1	1	1	1
Cg002G060020	0	1	1	1
Cg002G060040	1	1	1	1
Cg002G060050	1	1	1	1
Cg002G060060	1	1	1	1
Cg002G060070	1	1	1	1
Cg002G060080	1	0	1	1
Cg002G060090	0	1	1	0
Cg002G060100	1	1	1	1
Cg002G060110	0	1	0	1
Cg002G060120	0	0	0	0
Cg002G060140	1	1	1	0
Cg002G060150	1	1	0	1
Cg002G060160	1	1	1	1
Cg002G060170	1	1	1	1
Cg002G060180	0	1	1	1
Cg002G060190	1	0	1	1
Cg002G060200	1	1	1	1
Cg002G060210	1	1	1	1
Cg002G060220	1	1	1	1
Cg002G060230	1	1	1	1
Cg002G060250	1	1	1	1
Cg002G060260	1	1	1	1
Cg002G060270	1	0	0	0
Cg002G060280	1	0	0	0
Cg002G060290	0	1	0	0
Cg002G060300	0	1	1	0
Cg002G060320	1	1	1	1
Cg002G060330	1	1	1	1
Cg002G060350	1	1	1	1
Cg002G060360	1	1	1	1
Cg002G060370	1	1	1	1
Cg002G060380	0	1	0	0
Cg002G060390	0	0	0	0
Cg002G060400	1	0	0	0
Cg002G060410	0	0	0	0
Cg002G060420	1	0	0	0
Cg002G060450	1	1	1	0
Cg002G060460	1	1	0	0
Cg002G060480	1	1	1	0
Cg002G060510	0	0	0	0
Cg002G060560	1	1	1	0
Cg002G060570	1	1	0	1
Cg002G060590	0	0	1	1
Cg002G060600	1	1	1	1
Cg002G060610	1	1	1	1
Cg002G060620	1	1	1	1
Cg002G060630	1	1	1	1
Cg002G060640	1	1	1	0
Cg002G060650	0	0	0	0
Cg002G060670	0	0	0	0
Cg002G060680	1	0	0	0
Cg002G060700	1	1	1	1
Cg002G060710	1	1	1	1
Cg002G060720	1	1	1	1
Cg002G060730	0	1	1	1
Cg002G060740	1	1	1	1
Cg002G060760	1	1	1	1
Cg002G060780	1	1	1	0
Cg002G060790	0	0	0	0
Cg002G060800	1	0	1	0
Cg002G060830	1	1	1	1
Cg002G060840	1	1	1	1
Cg002G060860	1	1	1	0
Cg002G060870	1	0	0	0
Cg002G060880	0	0	1	0
Cg002G060890	1	0	0	0
Cg002G060900	0	1	0	0
Cg002G060920	0	1	1	1
Cg002G060930	1	1	1	1
Cg002G060940	1	1	1	0
Cg002G060950	1	1	1	0
Cg002G060960	0	0	0	0
Cg002G060970	1	1	1	1
Cg002G061000	0	1	0	1
Cg002G061010	1	1	1	1
Cg002G061020	1	0	0	0
Cg002G061030	0	1	1	1
Cg002G061040	1	1	1	0
Cg002G061050	1	1	1	1
Cg002G061060	1	0	0	1
Cg002G061080	1	1	1	0
Cg002G061100	0	1	1	0
Cg002G061120	1	1	1	1
Cg002G061180	1	1	1	0
Cg002G061190	1	1	1	1
Cg002G061200	0	0	0	0
Cg002G061210	1	1	1	1
Cg002G061220	1	1	1	1
Cg002G061230	1	1	1	1
Cg002G061240	1	0	0	0
Cg002G061250	1	0	0	0
Cg002G061260	1	0	0	0
Cg002G061270	0	1	1	1
Cg002G061280	1	1	1	1
Cg002G061310	0	1	1	0
Cg002G061320	1	1	1	1
Cg002G061330	1	1	1	1
Cg002G061340	1	1	1	1
Cg002G061350	0	1	1	1
Cg002G061360	1	1	1	1
Cg002G061370	0	0	0	0
Cg002G061380	1	1	1	1
Cg002G061400	1	1	1	1
Cg002G061410	1	1	1	1
Cg002G061420	0	1	1	0
Cg002G061430	1	0	0	0
Cg002G061440	1	1	1	1
Cg002G061460	1	1	1	0
Cg002G061470	0	1	1	0
Cg002G061490	1	1	1	1
Cg002G061500	1	0	0	0
Cg002G061530	1	1	1	1
Cg002G061540	1	0	0	0
Cg002G061570	0	0	0	0
Cg002G061580	1	0	0	0
Cg002G061590	1	0	0	0
Cg002G061600	1	0	0	0
Cg002G061620	1	0	0	0
Cg002G061630	1	1	1	1
Cg002G061640	1	1	1	1
Cg002G061650	1	1	1	1
Cg002G061660	0	0	0	0
Cg002G061690	1	1	1	0
Cg002G061700	0	1	1	0
Cg002G061710	0	1	1	0
Cg002G061720	0	0	0	0
Cg002G061730	0	1	1	0
Cg002G061740	0	1	1	0
Cg002G061750	0	1	1	0
Cg002G061790	1	1	1	1
Cg002G061800	0	1	1	0
Cg002G061810	0	0	0	0
Cg002G061850	0	0	0	0
Cg002G061890	1	0	0	0
Cg002G061900	1	0	0	0
Cg002G061910	1	1	0	1
Cg002G061920	0	1	1	1
Cg002G061930	1	0	1	1
Cg002G061960	1	0	0	1
Cg002G061990	1	1	1	1
Cg002G062000	1	0	0	0
Cg002G062010	1	0	0	0
Cg002G062020	1	0	0	0
Cg002G062030	1	1	1	1
Cg002G062040	0	1	1	1
Cg002G062050	1	1	1	1
Cg002G062060	1	1	0	1
Cg002G062070	1	1	1	1
Cg002G062080	0	1	0	1
Cg002G062090	1	1	1	1
Cg002G062110	1	1	1	1
Cg002G062120	0	0	0	0
Cg002G062140	1	1	1	0
Cg002G062150	1	0	0	0
Cg002G062160	1	1	1	1
Cg002G062170	1	1	1	0
Cg002G062210	1	0	0	1
Cg002G062220	0	0	0	0
Cg002G062240	0	1	1	1
Cg002G062250	0	0	0	0
Cg002G062260	1	1	1	1
Cg002G062270	1	1	1	0
Cg002G062280	0	1	1	0
Cg002G062290	1	1	1	0
Cg002G062300	0	1	1	0
Cg002G062310	1	0	0	0
Cg002G062320	1	1	1	1
Cg002G062340	0	0	0	0
Cg002G062360	1	1	1	1
Cg002G062370	0	0	0	0
Cg002G062380	0	1	0	0
Cg002G062390	0	1	1	1
Cg002G062400	1	1	1	1
Cg002G062410	1	1	1	1
Cg002G062420	0	1	1	1
Cg002G062430	1	1	1	1
Cg002G062450	1	1	1	1
Cg002G062460	0	0	0	1
Cg002G062480	1	1	1	0
Cg002G062530	1	1	1	1
Cg002G062540	1	0	0	0
Cg002G062550	0	0	0	0
Cg002G062580	1	1	1	1
Cg002G062590	1	1	1	1
Cg002G062600	1	1	1	1
Cg002G062610	1	1	1	1
Cg002G062620	1	1	1	1
Cg002G062630	0	0	0	0
Cg002G062650	0	1	1	1
Cg002G062660	1	0	0	0
Cg002G062670	1	1	1	0
Cg002G062710	0	1	1	0
Cg002G062720	1	1	1	0
Cg002G062730	1	1	1	1
Cg002G062740	0	1	1	0
Cg002G062750	1	0	0	1
Cg002G062760	1	0	0	0
Cg002G062770	0	1	0	0
Cg002G062790	0	0	0	0
Cg002G062800	0	0	0	0
Cg002G062810	1	1	0	0
Cg002G062860	0	0	0	0
Cg002G062890	1	1	1	0
Cg002G062900	0	0	0	0
Cg002G062910	0	0	0	0
Cg002G062920	1	1	1	0
Cg002G062930	0	1	1	0
Cg002G062950	1	1	1	1
Cg002G062960	1	0	0	0
Cg002G062970	1	1	1	0
Cg002G062990	0	0	0	0
Cg002G063000	1	1	1	1
Cg002G063080	0	0	0	0
Cg002G063120	1	1	1	1
Cg002G063130	1	1	1	1
Cg002G063200	1	1	1	1
Cg002G063210	1	1	1	0
Cg002G063250	1	1	1	0
Cg002G063260	1	1	1	1
Cg002G063290	0	0	0	0
Cg002G063300	0	0	0	0
Cg002G063390	1	0	0	0
Cg002G063400	1	0	0	0
Cg002G063490	1	1	1	1
Cg002G063500	1	1	1	1
Cg002G063510	0	1	1	1
Cg002G063520	1	1	1	1
Cg002G063550	0	1	1	1
Cg002G063560	1	1	1	1
Cg002G063570	1	1	1	1
Cg002G063580	1	1	1	1
Cg002G063590	1	1	1	1
Cg002G063600	1	1	1	1
Cg002G063610	1	1	1	1
Cg002G063630	1	1	1	0
Cg002G063640	1	0	0	0
Cg002G063650	1	0	0	0
Cg002G063660	1	0	0	0
Cg002G063670	1	1	1	1
Cg002G063680	1	0	1	1
Cg002G063700	0	0	0	0
Cg002G063730	1	1	1	1
Cg002G063740	1	1	1	1
Cg002G063750	1	1	1	1
Cg002G063780	1	0	0	0
Cg002G063800	0	0	0	0
Cg002G063810	1	0	0	0
Cg002G063820	0	0	0	0
Cg002G063910	1	0	0	0
Cg002G063920	0	0	0	0
Cg002G063960	1	1	1	1
Cg002G063970	1	0	0	0
Cg002G063980	0	0	0	0
Cg002G063990	1	1	1	1
Cg002G064000	0	0	0	0
Cg002G064020	0	0	0	0
Cg002G064030	1	1	1	1
Cg002G064040	1	1	1	1
Cg002G064050	1	1	1	1
Cg002G064060	1	1	1	1
Cg002G064100	1	1	1	1
Cg002G064140	1	1	1	1
Cg002G064160	1	1	1	1
Cg002G064190	1	1	1	1
Cg002G064200	1	1	1	1
Cg002G064210	0	0	0	0
Cg002G064240	1	0	0	1
Cg002G064270	1	1	1	1
Cg002G064320	1	1	1	0
Cg002G064340	1	1	1	1
Cg002G064360	1	1	1	0
Cg002G064380	1	1	1	1
Cg002G064390	1	1	1	1
Cg002G064420	0	0	0	0
Cg002G064440	0	1	0	0
Cg002G064450	0	0	0	0
Cg002G064460	0	1	1	0
Cg002G064470	1	1	1	0
Cg002G064510	1	1	1	1
Cg002G064530	0	0	0	0
Cg002G064540	0	0	0	0
Cg002G064550	1	1	1	1
Cg002G064560	1	1	1	1
Cg002G064570	1	1	1	1
Cg002G064580	1	1	1	1
Cg002G064590	1	1	1	0
Cg002G064600	0	0	0	0
Cg002G064640	0	0	0	0
Cg002G064650	0	0	0	0
Cg002G064660	1	1	1	1
Cg002G064670	1	0	0	0
Cg002G064680	0	0	0	0
Cg002G064690	1	1	1	1
Cg002G064740	1	1	1	1
Cg002G064750	1	1	1	0
Cg002G064810	1	1	1	0
Cg002G064820	1	1	1	1
Cg002G064840	1	1	1	0
Cg002G064850	1	1	1	1
Cg002G064920	1	1	1	1
Cg002G065020	1	0	0	0
Cg002G065140	1	0	0	0
Cg002G065370	1	1	1	1
Cg002G065480	1	1	1	1
Cg002G065530	1	1	1	1
Cg002G065570	1	1	1	1
Cg002G065580	1	0	0	1
Cg002G065620	1	1	1	1
Cg002G065630	1	1	1	1
Cg002G065810	0	0	0	0
Cg002G065860	1	1	1	1
Cg002G065870	0	0	0	0
Cg002G065890	0	1	1	1
Cg002G065990	1	0	0	0
Cg002G066050	1	1	1	1
Cg002G066060	1	1	1	1
Cg002G066130	1	1	1	1
Cg002G066210	1	1	1	0
Cg002G066270	1	1	1	1
Cg002G066290	1	1	1	1
Cg002G066420	1	0	0	0
Cg002G066490	1	1	1	1
Cg002G066500	0	0	0	0
Cg002G066510	1	1	1	1
Cg002G066520	1	1	1	0
Cg002G066590	1	0	0	0
Cg002G066600	0	0	0	0
Cg002G066610	0	0	0	0
Cg002G066670	1	1	1	0
Cg002G066680	0	1	1	1
Cg002G066750	1	1	1	1
Cg002G066790	1	0	0	0
Cg002G067220	1	1	1	1
Cg002G067230	1	1	1	1
Cg002G067250	1	1	1	1
Cg002G067260	1	1	1	0
Cg002G067270	1	0	0	0
Cg002G067280	1	0	0	0
Cg002G067290	1	0	0	1
Cg002G067350	1	1	1	1
Cg002G067380	1	0	0	0
Cg002G067390	1	0	0	0
Cg002G067520	1	1	1	0
Cg002G067550	1	1	1	1
Cg002G067560	0	0	0	0
Cg002G067580	1	0	0	0
Cg002G067610	0	0	0	0
Cg002G067640	0	1	1	0
Cg002G067650	0	1	1	1
Cg002G067660	0	1	1	0
Cg002G067710	0	1	0	1
Cg002G067730	1	1	1	1
Cg002G067750	1	1	1	1
Cg002G067760	0	1	0	0
Cg002G067770	0	1	0	0
Cg002G067780	1	1	1	1
Cg002G067790	1	1	1	1
Cg002G067800	0	1	1	0
Cg002G067820	0	0	0	0
Cg002G067860	1	0	0	1
Cg002G067880	1	1	1	1
Cg002G067890	1	0	0	0
Cg002G067900	1	0	0	0
Cg002G068000	1	0	0	0
Cg002G068010	1	1	1	1
Cg002G068020	1	1	1	1
Cg002G068030	1	1	1	1
Cg002G068050	1	1	1	1
Cg002G068100	1	1	1	1
Cg002G068130	1	1	1	1
Cg002G068190	1	1	1	1
Cg002G068200	1	1	1	1
Cg002G068230	0	0	0	0
Cg002G068310	0	0	0	0
Cg002G068390	0	0	0	0
Cg002G068440	1	1	1	1
Cg002G068450	0	1	1	1
Cg002G068470	0	1	1	0
Cg002G068480	1	1	1	1
Cg002G068490	1	1	1	1
Cg002G068500	1	1	1	1
Cg002G068510	1	1	1	1
Cg002G068550	0	0	0	0
Cg002G068570	0	0	0	1
Cg002G068590	1	1	1	1
Cg002G068600	0	0	1	0
Cg002G068610	1	1	1	1
Cg002G068640	1	1	1	1
Cg002G068660	1	1	1	1
Cg002G068670	1	1	1	1
Cg002G068680	1	1	1	1
Cg002G068690	1	1	1	1
Cg002G068700	1	1	1	0
Cg002G068720	1	1	0	1
Cg002G068730	0	0	0	0
Cg002G068740	0	0	0	0
Cg002G068750	1	1	1	1
Cg002G068760	1	0	0	0
Cg002G068770	1	1	1	0
Cg002G068800	0	0	0	0
Cg002G068820	0	1	1	1
Cg002G068830	1	1	1	1
Cg002G068840	1	1	1	1
Cg002G068850	0	0	0	0
Cg002G068860	0	0	0	0
Cg002G068870	0	0	0	0
Cg002G068880	0	0	0	0
Cg002G068890	0	0	0	0
Cg002G068900	0	0	0	0
Cg002G068910	0	0	0	0
Cg002G068920	0	0	0	0
Cg002G068930	0	0	0	0
Cg002G068940	0	0	0	0
Cg002G068950	1	1	1	1
Cg002G068960	1	1	1	0
Cg002G068970	0	0	0	0
Cg002G069000	1	1	1	1
Cg002G069020	1	0	0	0
Cg002G069030	1	1	1	1
Cg002G069040	1	0	0	0
Cg002G069050	1	1	1	1
Cg002G069060	1	0	0	1
Cg002G069080	0	0	0	0
Cg002G069090	0	0	0	0
Cg002G069100	1	0	1	1
Cg002G069110	1	1	0	1
Cg002G069120	1	0	0	1
Cg002G069130	1	1	1	1
Cg002G069150	1	1	1	1
Cg002G069160	1	1	1	0
Cg002G069170	1	1	1	1
Cg002G069180	0	1	1	1
Cg002G069190	1	1	1	1
Cg002G069200	1	1	1	1
Cg002G069210	0	1	1	0
Cg002G069260	1	1	1	1
Cg002G069270	0	0	0	0
Cg002G069280	1	1	1	1
Cg002G069290	0	0	0	0
Cg002G069300	1	1	1	0
Cg002G069310	0	0	0	1
Cg002G069320	0	1	1	1
Cg002G069330	1	1	1	1
Cg002G069340	1	1	1	1
Cg002G069350	1	1	1	1
Cg002G069360	1	0	0	0
Cg002G069370	1	1	1	1
Cg002G069380	1	1	1	1
Cg002G069390	1	1	1	1
Cg002G069420	1	1	1	1
Cg002G069440	0	0	0	0
Cg002G069450	1	1	0	0
Cg002G069460	0	0	0	0
Cg002G069470	1	1	1	1
Cg002G069520	1	0	0	0
Cg002G069530	1	1	1	1
Cg002G069540	1	0	1	1
Cg002G069550	1	1	1	1
Cg002G069570	1	1	1	1
Cg002G069580	1	1	1	1
Cg002G069600	1	1	1	1
Cg002G069610	1	1	1	0
Cg002G069620	1	1	1	1
Cg002G069630	1	0	1	0
Cg002G069640	1	1	1	1
Cg002G069650	1	1	1	1
Cg002G069670	0	1	1	0
Cg002G069680	1	1	1	1
Cg002G069700	0	0	0	0
Cg002G069710	0	0	0	1
Cg002G069720	1	1	1	1
Cg002G069730	0	0	0	0
Cg002G069740	0	0	0	0
Cg002G069790	1	1	1	1
Cg002G069860	0	1	0	1
Cg002G069880	0	0	0	0
Cg002G069890	1	0	0	0
Cg002G069900	1	1	1	1
Cg002G069910	0	0	0	0
Cg002G069920	1	1	1	1
Cg002G069950	1	1	1	1
Cg002G069970	1	1	1	1
Cg002G069980	1	1	1	1
Cg002G070010	1	1	1	1
Cg002G070080	1	1	1	1
Cg002G070090	1	1	1	1
Cg002G070100	1	1	1	1
Cg002G070110	1	1	1	0
Cg002G070120	1	1	1	0
Cg002G070130	1	1	1	1
Cg002G070150	1	1	1	0
Cg002G070160	1	1	1	1
Cg002G070200	1	1	0	0
Cg002G070210	1	1	1	1
Cg002G070220	1	1	1	1
Cg002G070230	1	1	1	1
Cg002G070340	1	1	1	1
Cg002G070490	1	0	0	0
Cg002G070500	0	1	1	1
Cg002G070510	0	0	1	0
Cg002G070530	0	1	1	1
Cg002G070550	1	1	1	1
Cg002G070570	0	0	0	0
Cg002G070580	1	1	1	1
Cg002G070590	1	1	1	1
Cg002G070600	0	1	0	0
Cg002G070610	1	0	0	0
Cg002G070630	1	1	1	0
Cg002G070640	0	1	1	0
Cg002G070650	1	1	1	1
Cg002G070660	1	1	1	1
Cg002G070670	0	1	1	1
Cg002G070680	1	1	1	1
Cg002G070690	1	0	0	0
Cg002G070700	1	1	1	1
Cg002G070710	1	1	1	1
Cg002G070720	1	1	1	1
Cg002G070750	1	1	1	1
Cg002G070760	1	1	1	1
Cg002G070780	1	1	1	1
Cg002G070790	1	1	1	1
Cg002G070800	1	1	1	1
Cg002G070840	1	1	1	1
Cg002G070850	1	1	1	1
Cg002G070890	1	0	0	0
Cg002G070900	0	1	1	0
Cg002G070910	1	1	1	1
Cg002G070920	1	1	1	1
Cg002G070930	1	1	1	1
Cg002G070940	1	1	1	0
Cg002G070950	1	1	1	1
Cg002G070960	1	1	1	1
Cg002G070970	1	1	1	1
Cg002G070980	1	1	1	1
Cg002G070990	1	1	1	1
Cg002G071010	1	1	1	1
Cg002G071020	1	0	0	1
Cg002G071030	1	1	1	0
Cg002G071040	1	1	1	1
Cg002G071050	1	1	1	1
Cg002G071070	1	0	0	1
Cg002G071080	1	1	1	0
Cg002G071090	1	1	1	0
Cg002G071100	0	1	1	1
Cg002G071110	1	1	1	1
Cg002G071120	1	0	0	0
Cg002G071130	1	1	1	1
Cg002G071150	0	0	0	1
Cg002G071160	0	0	0	0
Cg002G071170	0	0	0	0
Cg002G071180	0	0	0	0
Cg002G071190	0	0	0	1
Cg002G071200	1	1	1	1
Cg002G071210	1	1	1	1
Cg002G071220	1	1	1	1
Cg002G071240	1	1	1	1
Cg002G071250	1	1	1	1
Cg002G071260	1	1	1	1
Cg002G071270	1	1	1	1
Cg002G071280	1	1	1	1
Cg002G071300	0	0	0	0
Cg002G071310	1	1	1	1
Cg002G071320	1	1	1	1
Cg002G071330	1	1	1	1
Cg002G071340	1	1	1	1
Cg002G071350	1	1	1	0
Cg002G071360	1	1	1	1
Cg002G071370	1	1	1	1
