Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
Om002G080500	0	0	0	0
Om002G080510	0	0	0	1
Om002G080520	0	0	0	0
Om002G080540	0	0	0	0
Om002G080550	0	0	0	0
Om002G080560	1	0	0	0
Om002G080570	0	0	0	0
Om002G080580	0	1	1	1
Om002G080610	0	0	0	0
Om002G080620	1	0	0	0
Om002G080640	0	0	0	0
Om002G080660	1	0	0	0
Om002G080670	0	0	0	0
Om002G080690	1	0	0	0
Om002G080710	0	0	0	0
Om002G080740	1	1	1	1
Om002G080750	1	1	1	1
Om002G080770	0	0	0	0
Om002G080780	0	0	0	0
Om002G080790	1	1	1	1
Om002G080810	1	1	1	1
Om002G080820	1	0	0	1
Om002G080840	0	0	0	0
Om002G080850	0	0	0	0
Om002G080860	1	0	0	0
Om002G080880	0	0	0	0
Om002G080890	0	0	0	0
Om002G080900	0	0	0	0
Om002G080910	0	0	0	0
Om002G080920	0	0	0	0
Om002G080930	1	0	0	0
Om002G080940	0	0	0	0
Om002G080970	0	0	0	0
Om002G080980	0	1	1	1
Om002G080990	0	0	0	0
Om002G081000	0	0	0	0
Om002G081010	1	1	1	1
Om002G081040	1	1	1	1
Om002G081050	1	1	1	1
Om002G081060	1	1	1	1
Om002G081090	0	0	0	0
Om002G081100	0	0	0	0
Om002G081110	1	1	1	1
Om002G081120	1	1	1	1
Om002G081130	0	0	0	0
Om002G081140	0	0	0	0
Om002G081150	0	0	0	0
Om002G081160	0	0	0	0
Om002G081170	1	1	1	1
Om002G081180	1	1	1	1
Om002G081200	1	0	0	0
Om002G081210	0	0	0	0
Om002G081220	0	0	0	0
Om002G081230	0	0	0	0
Om002G081240	0	0	0	0
Om002G081270	0	0	0	0
Om002G081300	1	0	0	0
Om002G081310	1	1	1	1
Om002G081320	0	1	0	0
Om002G081330	1	1	1	1
Om002G081360	0	0	0	0
Om002G081370	0	1	1	1
Om002G081380	0	0	0	0
Om002G081390	0	0	0	0
Om002G081400	0	0	0	0
Om002G081410	0	0	0	0
Om002G081420	0	0	0	0
Om002G081440	1	0	0	0
Om002G081450	0	0	0	0
Om002G081480	0	0	0	0
Om002G081500	0	0	0	0
Om002G081510	1	1	1	1
Om002G081530	1	0	0	0
Om002G081550	0	0	0	0
Om002G081580	1	0	0	0
Om002G081600	0	0	0	0
Om002G081610	0	0	0	0
Om002G081620	0	0	0	0
Om002G081630	1	1	1	1
Om002G081640	0	1	1	1
Om002G081650	1	1	1	1
Om002G081660	1	1	1	1
Om002G081670	1	1	1	1
Om002G081680	1	1	1	1
Om002G081690	1	0	0	1
Om002G081700	1	0	0	1
Om002G081710	1	0	0	1
Om002G081720	0	0	0	0
Om002G081730	0	0	0	0
Om002G081740	1	1	1	1
Om002G081750	0	1	1	1
Om002G081760	1	1	1	1
Om002G081800	0	0	0	0
Om002G081810	1	1	1	0
Om002G081820	0	1	1	1
Om002G081850	1	1	1	1
Om002G081880	1	1	1	1
Om002G081890	1	1	1	1
Om002G081900	1	0	0	1
Om002G081910	0	0	0	0
Om002G081920	1	1	1	1
Om002G081930	1	1	1	1
Om002G081940	1	1	1	1
Om002G081960	1	1	1	1
Om002G081970	0	0	0	0
Om002G081980	1	0	0	0
Om002G081990	0	0	0	0
Om002G082000	1	0	0	0
Om002G082010	1	1	1	1
Om002G082020	1	0	0	0
Om002G082030	1	1	1	1
Om002G082040	1	1	1	1
Om002G082050	1	1	1	1
Om002G082060	1	1	0	1
Om002G082070	1	1	0	1
Om002G082080	1	1	1	1
Om002G082090	1	0	1	1
Om002G082100	0	0	1	1
Om002G082110	1	0	1	1
Om002G082140	1	0	1	1
Om002G082150	1	0	1	1
Om002G082170	0	0	1	1
Om002G082180	0	0	0	0
Om002G082190	1	1	1	1
Om002G082200	1	1	1	1
Om002G082220	0	0	0	0
Om002G082240	1	1	1	1
Om002G082250	1	1	1	1
Om002G082260	1	1	1	1
Om002G082280	0	1	1	1
Om002G082300	0	0	0	1
Om002G082330	1	0	0	0
Om002G082340	0	0	0	0
Om002G082350	0	1	1	1
Om002G082360	1	1	1	1
Om002G082380	0	0	0	0
Om002G082390	0	1	1	1
Om002G082400	1	0	0	0
Om002G082410	0	0	0	0
Om002G082440	0	0	0	0
Om002G082450	1	1	1	0
Om002G082460	1	1	1	0
Om002G082470	0	1	1	1
Om002G082480	0	0	0	0
Om002G082490	0	0	0	0
Om002G082500	0	0	0	0
Om002G082510	1	1	1	1
Om002G082520	1	1	1	1
Om002G082530	0	0	0	0
Om002G082550	0	0	0	0
Om002G082560	1	1	1	1
Om002G082570	1	1	1	1
Om002G082580	0	0	0	0
Om002G082590	1	1	1	1
Om002G082610	1	1	1	1
Om002G082620	1	1	1	1
Om002G082630	1	1	1	0
Om002G082640	1	1	1	0
Om002G082650	1	1	1	1
Om002G082660	1	1	1	1
Om002G082670	0	0	0	0
Om002G082700	1	0	0	0
Om002G082730	0	0	0	0
Om002G082760	1	1	1	1
Om002G082770	0	0	0	0
Om002G082780	0	0	0	0
Om002G082790	1	0	0	0
Om002G082800	1	0	0	0
Om002G082810	1	0	0	0
Om002G082830	1	1	1	1
Om002G082840	1	1	1	1
Om002G082850	1	1	1	1
Om002G082860	1	0	0	0
Om002G082870	1	1	1	1
Om002G082880	0	0	0	0
Om002G082890	0	0	0	0
Om002G082900	0	0	0	0
Om002G082920	1	1	0	0
Om002G082930	1	1	1	1
Om002G082940	1	1	0	1
Om002G082960	1	1	1	1
Om002G082970	0	0	0	0
Om002G082980	0	0	0	0
Om002G082990	0	0	0	0
Om002G083000	1	0	0	0
Om002G083010	1	0	0	0
Om002G083030	0	0	0	0
Om002G083040	1	1	1	1
Om002G083050	1	1	1	1
Om002G083060	1	1	1	1
Om002G083070	0	0	0	0
Om002G083080	0	0	0	0
Om002G083090	0	0	0	0
Om002G083100	1	1	1	1
Om002G083110	1	0	0	0
Om002G083120	0	1	0	1
Om002G083130	0	0	0	0
Om002G083140	0	0	0	0
Om002G083160	0	0	0	0
Om002G083170	0	0	0	0
Om002G083180	1	1	1	1
Om002G083190	1	1	1	1
Om002G083200	1	1	1	0
Om002G083210	1	1	1	1
Om002G083320	1	1	1	1
Om002G083330	0	0	0	0
Om002G083340	1	0	1	0
Om002G083350	1	0	0	0
Om002G083360	0	0	0	0
Om002G083370	0	0	0	0
Om002G083380	1	1	1	1
Om002G083390	0	1	1	0
Om002G083400	1	1	1	1
Om002G083410	1	1	1	1
Om002G083420	0	1	1	1
Om002G083430	1	1	0	0
Om002G083450	1	1	1	1
Om002G083460	0	0	0	0
Om002G083470	0	1	1	1
Om002G083480	0	1	1	1
Om002G083490	0	0	0	0
Om002G083500	0	0	0	0
Om002G083510	0	0	0	0
Om002G083520	0	0	0	0
Om002G083530	0	0	0	0
Om002G083540	0	0	0	0
Om002G083550	0	0	0	0
Om002G083560	0	0	0	0
Om002G083570	1	0	0	0
Om002G083580	1	0	0	0
Om002G083590	0	0	0	0
Om002G083600	0	0	0	0
Om002G083610	0	0	0	0
Om002G083620	0	0	0	0
Om002G083630	0	0	0	0
Om002G083640	0	0	0	0
Om002G083660	1	0	0	0
Om002G083670	1	1	1	1
Om002G083680	1	1	1	1
Om002G083690	1	1	1	1
Om002G083700	0	1	1	1
Om002G083710	1	1	1	1
Om002G083730	1	0	0	0
Om002G083740	1	1	1	1
Om002G083750	0	1	1	1
Om002G083760	1	1	1	1
Om002G083770	1	1	1	1
Om002G083780	1	0	0	0
Om002G083790	1	1	1	1
Om002G083800	1	1	1	1
Om002G083810	1	1	1	1
Om002G083820	1	1	1	1
Om002G083830	1	1	1	1
Om002G083840	1	1	1	1
Om002G083850	1	0	0	0
Om002G083860	1	1	1	0
Om002G083870	1	0	0	0
Om002G083880	1	1	1	1
Om002G083890	1	1	1	1
Om002G083900	1	0	0	0
Om002G083930	1	0	0	0
Om002G083940	1	0	0	0
Om002G083950	1	1	1	1
Om002G083960	1	1	1	1
Om002G083980	1	0	0	0
Om002G083990	1	1	1	1
Om002G084000	1	1	1	1
Om002G084010	1	1	1	1
Om002G084020	0	1	1	1
Om002G084030	1	1	1	1
Om002G084040	1	1	1	1
Om002G084070	1	0	1	1
Om002G084080	1	1	1	1
Om002G084090	1	1	1	1
Om002G084100	0	0	0	0
Om002G084120	1	1	1	1
Om002G084130	1	1	1	1
Om002G084140	1	1	1	1
Om002G084160	0	0	0	0
Om002G084170	1	1	1	0
Om002G084180	1	1	1	1
Om002G084190	1	1	1	1
Om002G084210	1	0	0	0
Om002G084230	0	1	1	1
Om002G084250	1	1	1	1
Om002G084260	1	1	1	1
Om002G084270	0	1	1	1
Om002G084280	0	0	0	0
Om002G084290	1	1	1	1
Om002G084300	1	1	1	1
Om002G084310	1	1	1	1
Om002G084320	1	1	1	1
Om002G084330	1	1	1	1
Om002G084350	0	1	1	1
Om002G084360	1	1	1	1
Om002G084370	1	1	1	1
Om002G084380	1	1	1	1
Om002G084390	1	1	1	1
Om002G084400	1	1	1	1
Om002G084410	1	1	1	1
Om002G084420	0	0	0	0
Om002G084430	1	1	1	1
Om002G084460	1	1	1	1
Om002G084480	0	0	0	0
Om002G084490	1	1	1	1
Om002G084500	1	1	1	1
Om002G084530	1	1	1	1
Om002G084540	1	1	1	1
Om002G084550	1	1	1	1
Om002G084560	1	1	1	1
Om002G084580	0	0	0	0
Om002G084590	0	0	0	0
Om002G084600	1	1	1	1
Om002G084610	1	1	1	1
Om002G084620	1	1	1	1
Om002G084630	1	1	1	1
Om002G084660	0	0	0	0
Om002G084670	0	0	0	0
Om002G084680	0	0	0	0
Om002G084690	0	0	0	0
Om002G084710	0	0	0	0
Om002G084720	0	0	0	0
Om002G084730	0	0	0	0
Om002G084740	0	0	0	0
Om002G084750	0	0	0	0
Om002G084760	0	0	0	0
Om002G084780	0	0	0	0
Om002G084790	1	0	0	0
Om002G084800	1	1	1	1
Om002G084810	1	1	1	1
Om002G084830	1	1	1	1
Om002G084840	1	1	1	1
Om002G084850	1	1	1	1
Om002G084860	1	1	1	1
Om002G084870	1	1	1	0
Om002G084880	0	0	0	0
Om002G084890	1	0	0	1
Om002G084910	1	1	1	1
Om002G084920	1	1	0	0
Om002G084930	1	1	1	1
Om002G084940	1	0	0	0
Om002G084950	1	1	1	1
Om002G084960	0	0	0	0
Om002G084970	1	1	1	1
Om002G085010	1	1	1	1
Om002G085020	1	1	1	1
Om002G085030	1	0	0	0
Om002G085040	0	0	0	1
Om002G085050	1	1	1	1
Om002G085060	1	1	1	1
Om002G085070	1	0	0	0
Om002G085080	0	0	0	0
Om002G085090	1	1	1	1
Om002G085110	1	1	1	1
Om002G085120	0	0	0	0
Om002G085130	0	0	0	1
Om002G085150	1	1	1	1
Om002G085160	1	0	0	0
Om002G085170	1	0	0	0
Om002G085190	0	1	1	1
Om002G085210	1	1	1	1
Om002G085220	1	1	1	1
Om002G085240	0	0	0	0
Om002G085250	1	0	1	0
Om002G085260	0	0	0	0
Om002G085270	1	0	0	0
Om002G085280	1	0	0	0
Om002G085290	1	0	0	0
Om002G085300	0	0	0	0
Om002G085330	0	0	0	0
Om002G085340	1	0	1	1
Om002G085350	1	0	0	0
Om002G085360	1	0	1	1
Om002G085390	1	0	0	0
Om002G085410	1	0	0	0
Om002G085420	1	0	0	0
Om002G085430	1	0	0	0
Om002G085440	1	0	0	0
Om002G085450	1	0	0	0
Om002G085460	1	0	0	0
Om002G085480	1	0	0	0
Om002G085490	0	0	0	0
Om002G085510	0	0	0	0
Om002G085520	0	0	0	0
Om002G085530	1	1	1	1
Om002G085540	1	0	1	1
Om002G085550	1	1	1	1
Om002G085560	0	1	1	1
Om002G085570	1	1	1	1
Om002G085580	1	1	1	1
Om002G085590	0	0	0	0
Om002G085600	1	1	1	1
Om002G085610	1	1	1	0
Om002G085620	1	1	1	1
Om002G085630	1	1	1	1
Om002G085650	1	1	1	1
Om002G085660	1	0	0	0
Om002G085670	1	1	1	1
Om002G085680	1	1	1	1
Om002G085690	1	1	1	1
Om002G085700	1	1	1	1
Om002G085720	0	0	0	0
Om002G085730	1	1	1	1
Om002G085750	1	1	1	1
Om002G085760	1	1	1	1
Om002G085770	0	1	1	1
Om002G085780	0	0	0	0
Om002G085790	0	0	0	0
Om002G085800	0	0	0	0
Om002G085810	0	0	0	0
Om002G085820	0	0	0	0
Om002G085840	0	0	0	0
Om002G085850	1	1	1	1
Om002G085860	1	1	1	1
Om002G085870	0	1	1	1
Om002G085880	1	0	0	1
Om002G085890	0	1	1	0
Om002G085910	1	1	1	1
Om002G085920	1	0	0	0
Om002G085930	1	1	0	0
Om002G085940	0	0	0	0
Om002G085960	1	1	1	1
Om002G085970	0	0	0	0
Om002G085980	1	1	1	1
Om002G085990	1	0	1	1
Om002G086010	1	0	0	0
Om002G086020	1	1	1	1
Om002G086040	1	1	1	1
Om002G086050	1	1	1	0
Om002G086060	1	1	1	1
Om002G086070	1	1	1	1
Om002G086080	1	1	1	1
Om002G086090	0	0	0	0
Om002G086100	1	1	1	1
Om002G086110	1	1	1	0
Om002G086120	1	1	1	1
Om002G086140	1	1	1	1
Om002G086150	0	1	1	1
Om002G086160	1	1	1	0
Om002G086170	1	1	1	1
Om002G086180	1	0	0	0
Om002G086200	1	1	0	1
Om002G086220	1	1	1	1
Om002G086230	0	0	0	0
Om002G086240	0	0	0	0
Om002G086250	0	0	0	0
Om002G086260	0	0	0	0
Om002G086270	0	0	0	0
Om002G086280	0	0	0	0
Om002G086290	0	0	0	0
Om002G086300	0	0	0	0
Om002G086310	0	0	0	0
Om002G086320	0	0	0	0
Om002G086330	0	0	0	0
Om002G086340	0	0	0	0
Om002G086350	1	1	1	1
Om002G086360	1	1	1	1
Om002G086370	1	1	1	0
Om002G086390	1	1	1	1
Om002G086410	1	1	1	1
Om002G086420	0	0	0	0
Om002G086430	0	0	0	0
Om002G086440	1	1	1	1
Om002G086450	0	0	0	0
Om002G086460	1	1	1	1
Om002G086470	0	0	0	0
Om002G086480	0	0	0	0
Om002G086500	1	1	1	1
Om002G086510	1	1	1	1
Om002G086520	0	0	0	0
Om002G086570	1	1	1	1
Om002G086580	1	1	1	1
Om002G086590	0	1	1	1
Om002G086600	1	1	1	1
Om002G086610	1	1	1	1
Om002G086620	0	1	1	1
Om002G086640	1	0	0	0
Om002G086660	0	0	0	0
Om002G086680	1	1	1	1
Om002G086690	1	1	1	1
Om002G086700	0	0	0	0
Om002G086720	0	0	0	0
Om002G086730	0	0	0	0
Om002G086740	1	1	1	1
Om002G086750	1	1	1	1
Om002G086760	1	1	1	1
Om002G086770	1	1	1	1
Om002G086780	1	1	1	1
Om002G086800	1	0	0	0
Om002G086810	1	1	1	1
Om002G086820	1	1	1	1
Om002G086830	1	1	1	1
Om002G086840	1	1	1	1
Om002G086850	1	1	1	1
Om002G086870	0	0	1	0
Om002G086880	1	1	1	1
Om002G086890	1	1	1	1
Om002G086900	1	1	1	1
Om002G086910	1	1	1	1
Om002G086920	1	0	0	1
Om002G086930	0	1	1	1
Om002G086940	1	0	0	0
Om002G086950	1	1	1	1
Om002G086960	1	1	1	1
Om002G086970	1	1	1	1
Om002G086980	0	0	1	1
Om002G086990	1	1	1	1
Om002G087000	1	1	1	1
Om002G087010	0	0	0	0
Om002G087020	1	1	1	1
Om002G087030	1	1	1	1
Om002G087040	1	1	1	1
Om002G087050	1	1	1	1
Om002G087060	0	0	0	0
Om002G087070	1	1	1	1
Om002G087080	0	0	0	0
Om002G087100	1	1	1	1
Om002G087120	1	1	1	1
Om002G087130	0	0	0	0
Om002G087140	1	1	1	1
Om002G087150	0	0	0	0
Om002G087170	1	0	1	0
Om002G087180	1	1	1	1
Om002G087190	1	1	1	1
Om002G087200	1	1	1	1
Om002G087210	1	1	1	1
Om002G087220	1	1	1	0
Om002G087230	1	1	1	1
Om002G087240	1	1	1	1
Om002G087250	1	1	1	1
Om002G087270	0	0	0	0
Om002G087280	1	1	1	1
Om002G087290	1	1	1	1
Om002G087300	1	1	1	1
Om002G087310	1	1	1	0
Om002G087320	0	0	0	0
Om002G087330	1	0	0	1
Om002G087340	1	0	0	0
Om002G087350	1	0	0	0
Om002G087370	1	1	1	0
Om002G087380	1	1	1	1
Om002G087400	0	1	1	1
Om002G087410	1	1	1	1
Om002G087420	1	1	1	1
Om002G087440	1	1	1	1
Om002G087450	1	0	0	0
Om002G087460	1	0	1	1
Om002G087470	1	1	1	1
Om002G087490	1	1	1	1
Om002G087500	1	1	1	1
Om002G087510	1	1	1	1
Om002G087540	1	1	1	1
Om002G087550	1	1	1	0
Om002G087580	1	1	1	1
Om002G087590	1	1	1	1
Om002G087600	1	1	1	1
Om002G087610	1	1	1	1
Om002G087620	1	1	1	1
Om002G087630	0	0	0	0
Om002G087640	0	0	0	0
Om002G087650	1	1	1	1
Om002G087660	0	1	1	1
Om002G087670	1	1	1	1
Om002G087690	1	1	1	1
Om002G087700	0	1	1	0
Om002G087710	1	1	1	0
Om002G087740	0	0	0	0
Om002G087760	1	1	1	1
Om002G087770	1	1	1	1
Om002G087800	0	1	1	1
Om002G087810	0	0	0	0
Om002G087820	1	0	0	0
Om002G087830	0	1	1	1
Om002G087840	1	1	1	1
Om002G087850	1	1	1	1
Om002G087860	0	1	1	1
Om002G087870	1	1	1	0
Om002G087880	1	1	1	1
Om002G087890	1	1	1	1
Om002G087900	1	1	1	1
Om002G087910	1	1	1	1
Om002G087920	1	1	1	1
Om002G087930	1	1	1	1
Om002G087940	1	1	1	1
Om002G087950	1	1	1	1
Om002G087960	1	1	1	0
Om002G087970	0	1	1	0
Om002G087980	0	0	0	1
Om002G087990	0	1	1	1
Om002G088000	1	1	1	0
Om002G088010	1	1	1	1
Om002G088020	1	0	0	0
Om002G088030	1	1	1	1
Om002G088040	1	1	1	1
Om002G088050	1	1	1	1
Om002G088060	1	1	1	1
Om002G088070	1	1	1	1
Om002G088080	1	1	1	1
Om002G088090	1	1	1	1
Om002G088110	0	0	0	0
Om002G088120	0	0	0	0
Om002G088130	1	0	0	0
Om002G088140	1	1	1	1
Om002G088150	1	1	1	1
Om002G088160	1	1	1	1
Om002G088170	1	1	1	0
Om002G088180	1	1	1	1
Om002G088190	0	1	1	0
Om002G088200	1	1	1	1
Om002G088210	1	0	0	0
Om002G088220	1	1	1	1
Om002G088230	0	1	1	0
Om002G088240	1	1	1	0
Om002G088250	1	1	1	1
Om002G088270	1	1	1	0
Om002G088280	1	1	0	0
Om002G088290	1	1	1	1
Om002G088300	1	1	1	0
Om002G088320	0	0	0	0
Om002G088330	1	1	1	0
Om002G088340	0	1	1	0
Om002G088350	1	1	1	1
Om002G088360	1	1	1	1
Om002G088370	1	1	1	1
Om002G088380	1	1	1	0
Om002G088400	1	1	1	0
Om002G088410	0	1	1	1
Om002G088430	1	1	1	1
Om002G088440	1	1	1	1
Om002G088450	0	0	0	1
Om002G088460	1	1	1	1
Om002G088470	1	1	1	1
Om002G088480	0	0	0	0
Om002G088490	1	1	1	1
Om002G088510	0	0	0	0
Om002G088520	1	0	0	0
Om002G088530	1	1	1	1
Om002G088540	1	1	1	1
Om002G088550	0	0	0	0
Om002G088560	1	1	1	1
Om002G088570	0	1	1	1
Om002G088580	1	0	0	0
Om002G088590	1	1	1	1
Om002G088600	0	0	1	1
Om002G088620	1	1	1	0
Om002G088630	1	1	1	1
Om002G088640	1	1	1	1
Om002G088650	1	1	1	1
Om002G088660	1	0	0	0
Om002G088670	1	0	0	0
Om002G088680	1	1	1	1
Om002G088690	1	0	0	0
Om002G088710	1	0	0	0
Om002G088720	1	0	0	0
Om002G088730	1	0	0	0
Om002G088750	0	0	0	0
Om002G088760	0	0	0	0
Om002G088800	0	0	0	0
Om002G088810	0	0	0	0
Om002G088820	0	0	0	0
Om002G088830	0	0	0	0
Om002G088840	0	0	0	1
Om002G088850	1	0	0	0
Om002G088860	1	0	0	0
Om002G088870	1	0	0	0
Om002G088880	0	0	0	0
Om002G088890	0	0	0	0
Om002G088900	0	0	0	0
Om002G088910	0	0	0	0
Om002G088920	0	0	0	0
Om002G088930	0	0	0	0
Om002G088940	0	0	0	0
Om002G088950	0	0	0	0
Om002G088960	0	0	0	0
Om002G088970	0	0	1	0
Om002G088980	0	0	0	0
Om002G088990	0	0	0	0
Om002G089000	0	0	0	0
Om002G089010	0	0	0	0
Om002G089020	0	0	0	0
Om002G089030	0	0	0	0
Om002G089040	0	0	0	0
Om002G089050	0	0	0	0
Om002G089060	0	0	0	0
Om002G089070	0	0	0	0
Om002G089080	0	0	0	0
Om002G089100	0	0	0	0
Om002G089110	1	0	0	0
Om002G089130	0	0	0	0
Om002G089140	0	0	0	0
Om002G089150	0	0	0	0
Om002G089160	1	0	0	0
Om002G089170	0	0	0	0
Om002G089180	0	0	0	0
Om002G089190	0	0	0	0
Om002G089220	0	0	0	1
Om002G089260	0	0	0	1
Om002G089320	0	0	0	1
Om003G089350	1	1	1	1
Om003G089360	1	1	1	1
Om003G089370	1	1	1	0
Om003G089380	0	1	1	0
Om003G089390	1	1	1	1
Om003G089400	1	1	1	1
Om003G089410	1	1	1	1
Om003G089420	1	1	1	1
Om003G089430	1	1	1	1
Om003G089440	1	1	1	1
Om003G089450	1	1	1	0
Om003G089460	1	1	1	1
Om003G089470	0	1	1	1
Om003G089480	1	1	1	1
Om003G089490	1	1	1	1
Om003G089500	1	0	0	1
Om003G089510	1	1	1	1
Om003G089520	0	1	1	0
Om003G089530	1	1	1	1
Om003G089540	1	1	1	1
Om003G089550	1	1	1	1
Om003G089560	0	0	0	0
Om003G089570	1	0	0	0
Om003G089580	0	0	0	0
Om003G089590	1	1	1	1
Om003G089610	1	1	1	0
Om003G089620	0	1	1	1
Om003G089640	0	0	0	0
Om003G089650	1	0	0	0
Om003G089680	1	1	1	1
Om003G089690	0	1	1	1
Om003G089700	1	1	1	1
Om003G089710	1	0	0	0
Om003G089750	1	1	0	0
Om003G089760	1	1	1	1
Om003G089770	1	1	1	1
Om003G089780	1	1	1	1
Om003G089790	1	1	1	1
Om003G089800	1	1	1	1
Om003G089810	0	0	0	1
Om003G089820	1	1	1	1
Om003G089830	1	1	1	0
Om003G089840	1	1	1	1
Om003G089850	0	0	1	0
Om003G089860	1	1	0	0
Om003G089870	0	1	1	1
Om003G089880	1	1	1	1
Om003G089890	1	1	1	1
Om003G089900	1	1	1	1
Om003G089910	1	1	1	1
Om003G089920	1	0	0	0
Om003G089930	1	0	0	1
Om003G089940	0	0	0	0
Om003G089950	0	1	1	0
Om003G089960	1	1	1	1
Om003G089970	1	1	1	1
Om003G090000	1	0	0	0
Om003G090040	1	1	1	1
Om003G090050	1	1	1	1
Om003G090060	1	1	1	1
Om003G090070	1	0	0	0
Om003G090080	1	0	1	0
Om003G090090	1	0	0	0
Om003G090100	1	1	1	1
Om003G090110	0	1	1	1
Om003G090120	1	1	1	1
Om003G090130	1	1	1	1
Om003G090140	1	1	1	1
Om003G090150	0	0	0	0
Om003G090160	1	1	1	1
Om003G090170	0	0	0	0
Om003G090180	1	1	1	1
Om003G090190	1	1	1	1
Om003G090210	1	1	1	1
Om003G090220	1	1	1	1
Om003G090230	1	1	1	1
Om003G090240	1	1	1	1
Om003G090250	1	1	1	0
Om003G090260	1	1	0	1
Om003G090270	1	0	0	0
Om003G090280	0	0	1	0
Om003G090300	1	0	0	0
Om003G090310	1	0	0	0
Om003G090320	1	0	0	0
Om003G090340	1	1	1	1
Om003G090350	0	0	0	0
Om003G090360	0	0	0	0
Om003G090370	1	0	0	0
Om003G090400	1	1	1	1
Om003G090410	1	0	1	0
Om003G090420	1	1	1	1
Om003G090430	1	1	1	1
Om003G090440	1	0	1	0
Om003G090450	1	1	1	1
Om003G090470	1	1	1	1
Om003G090480	0	1	1	1
Om003G090490	1	1	1	1
Om003G090510	0	0	0	0
Om003G090530	1	1	1	1
Om003G090540	0	0	0	0
Om003G090550	1	1	1	1
Om003G090560	1	1	1	1
Om003G090570	1	1	1	1
Om003G090580	1	1	1	1
Om003G090590	1	1	1	1
Om003G090600	1	0	0	1
Om003G090610	0	0	0	0
Om003G090620	1	1	1	0
Om003G090630	1	1	1	1
Om003G090640	1	1	1	1
Om003G090650	1	0	0	0
Om003G090670	1	1	1	1
Om003G090680	1	1	1	1
Om003G090690	1	1	1	1
Om003G090700	1	1	1	1
Om003G090710	1	1	1	1
Om003G090720	0	0	0	0
Om003G090730	0	0	0	0
Om003G090740	0	0	0	0
Om003G090750	0	0	0	0
Om003G090760	0	0	0	0
Om003G090770	0	0	0	0
Om003G090790	0	0	0	0
Om003G090810	0	0	0	0
Om003G090820	1	1	1	1
Om003G090830	0	1	0	0
Om003G090840	1	1	1	0
Om003G090850	1	0	0	0
Om003G090860	1	1	1	1
Om003G090870	1	1	1	1
Om003G090880	0	0	0	0
Om003G090890	1	0	0	0
Om003G090900	1	0	0	0
Om003G090910	1	1	1	1
Om003G090920	1	1	1	1
Om003G090940	1	1	1	1
Om003G090950	1	1	1	1
Om003G090960	1	1	1	1
Om003G090970	0	1	1	0
Om003G090980	1	1	1	0
Om003G090990	1	1	1	1
Om003G091000	1	1	1	1
Om003G091010	1	1	1	1
Om003G091020	1	1	1	1
Om003G091030	1	0	0	0
Om003G091050	0	0	0	0
Om003G091060	0	0	0	0
Om003G091070	0	0	0	0
Om003G091100	1	0	0	0
Om003G091110	1	1	1	1
Om003G091120	1	1	1	1
Om003G091130	1	0	0	0
Om003G091150	1	0	0	0
Om003G091160	1	1	1	1
Om003G091170	1	0	0	0
Om003G091180	1	0	0	0
Om003G091190	0	0	0	1
Om003G091200	0	0	0	0
Om003G091210	1	0	0	0
Om003G091220	1	1	1	1
Om003G091240	1	0	0	0
Om003G091250	0	1	1	0
Om003G091260	1	1	1	1
Om003G091270	1	1	1	1
Om003G091280	1	1	1	1
Om003G091290	1	0	0	0
Om003G091310	1	0	0	0
Om003G091330	1	1	1	1
Om003G091340	1	1	1	1
Om003G091350	0	0	0	0
Om003G091360	1	1	1	1
Om003G091370	1	1	1	1
Om003G091380	1	1	1	1
Om003G091390	1	1	1	1
Om003G091400	0	0	0	0
Om003G091430	1	0	0	0
Om003G091440	0	0	0	0
Om003G091470	1	1	1	1
Om003G091480	1	1	1	1
Om003G091490	1	1	1	1
Om003G091500	1	0	0	0
Om003G091510	0	0	0	0
Om003G091520	1	0	0	0
Om003G091530	0	1	1	0
Om003G091540	1	1	1	1
Om003G091560	1	1	1	1
Om003G091570	1	0	0	0
Om003G091580	1	1	1	1
Om003G091590	0	0	0	0
Om003G091600	1	1	1	1
Om003G091610	1	1	1	1
Om003G091620	1	1	1	1
Om003G091630	1	0	0	0
Om003G091640	0	0	0	0
Om003G091650	1	1	1	1
Om003G091660	1	1	1	1
Om003G091670	1	1	0	0
Om003G091680	1	0	0	0
Om003G091690	1	1	0	0
Om003G091700	0	1	1	0
Om003G091710	0	0	0	0
Om003G091720	0	0	0	0
Om003G091730	0	0	1	0
Om003G091740	1	0	0	1
Om003G091750	0	0	0	0
Om003G091760	1	0	0	0
Om003G091770	1	0	0	1
Om003G091780	1	0	1	0
Om003G091790	0	0	0	0
Om003G091800	0	1	1	0
Om003G091810	1	0	0	0
Om003G091820	0	0	0	0
Om003G091830	1	0	0	0
Om003G091860	0	0	0	1
Om003G091870	1	1	1	1
Om003G091880	1	1	1	1
Om003G091890	1	1	1	1
Om003G091900	1	1	1	1
Om003G091910	0	1	1	1
Om003G091920	1	1	1	1
Om003G091930	1	1	1	1
Om003G091940	0	1	1	1
Om003G091950	0	1	1	1
Om003G091960	1	1	1	1
Om003G091970	0	0	0	0
Om003G092020	1	1	1	1
Om003G092040	0	0	0	0
Om003G092050	1	0	0	0
Om003G092070	1	0	0	0
Om003G092080	1	0	0	0
Om003G092090	1	1	0	0
Om003G092100	1	0	0	0
