Gene	Assembled_transcripts	A.lyrata.pep	A.thaliana.pep	B.rapa.pep
El002G093700	1	1	1	1
El002G093710	1	1	1	1
El002G093720	1	1	1	1
El002G093730	0	1	1	1
El002G093750	1	1	1	1
El002G093760	1	1	1	0
El002G093770	1	1	1	1
El002G093780	1	1	1	1
El002G093790	1	1	1	1
El002G093810	1	1	1	1
El002G093820	1	1	1	1
El002G093830	1	1	1	1
El002G093840	1	1	1	1
El002G093850	1	1	1	1
El002G093860	0	1	1	1
El002G093870	0	1	1	1
El002G093880	1	1	1	0
El002G093890	1	1	1	1
El002G093900	1	1	1	1
El002G093910	1	1	1	1
El002G093920	0	1	1	1
El002G093930	1	1	1	1
El002G093940	1	1	1	1
El002G093950	0	1	1	1
El002G093960	1	1	1	1
El002G093970	1	1	1	1
El002G093980	1	1	1	1
El002G093990	0	1	1	1
El002G094000	1	1	1	1
El002G094010	1	1	1	1
El002G094020	1	1	1	1
El002G094030	1	1	0	1
El002G094040	1	1	1	0
El002G094050	1	0	0	0
El002G094060	1	1	1	1
El002G094070	1	1	1	1
El002G094080	1	1	1	1
El002G094090	1	1	1	1
El002G094130	1	1	1	1
El002G094140	0	1	1	1
El002G094150	1	1	1	1
El002G094160	1	1	1	1
El002G094170	1	1	1	0
El002G094180	1	1	1	0
El002G094190	1	1	1	1
El002G094200	1	1	1	1
El002G094210	1	1	1	1
El002G094220	1	1	1	1
El002G094230	1	0	0	0
El002G094240	1	1	1	1
El002G094250	1	1	1	1
El002G094260	1	0	0	0
El002G094270	1	0	0	0
El002G094280	1	0	0	0
El002G094290	1	0	0	0
El002G094300	1	0	0	0
El002G094310	1	0	0	0
El002G094320	0	0	0	0
El002G094340	0	0	0	0
El002G094350	1	1	1	1
El002G094360	0	0	0	0
El002G094370	1	1	1	1
El002G094380	1	1	1	0
El002G094410	1	1	1	1
El002G094420	1	1	1	1
El002G094430	1	1	1	1
El002G094440	1	0	0	1
El002G094450	1	1	0	0
El002G094490	1	1	1	1
El002G094510	1	1	0	1
El002G094520	1	1	1	1
El002G094530	0	0	0	0
El002G094540	0	0	0	0
El002G094550	1	1	1	1
El002G094560	1	1	1	1
El002G094570	1	1	1	1
El002G094580	1	0	0	0
El002G094590	1	0	0	0
El002G094600	1	0	0	0
El002G094620	1	1	1	0
El002G094630	0	1	0	1
El002G094640	1	1	1	1
El002G094650	1	1	1	1
El002G094660	1	0	0	0
El002G094670	1	1	1	1
El002G094680	0	0	0	1
El002G094690	1	0	0	1
El002G094700	1	1	1	1
El002G094710	1	1	1	1
El002G094720	1	1	1	1
El002G094730	1	1	1	1
El002G094740	1	1	1	1
El002G094750	1	1	1	1
El002G094760	0	1	1	1
El002G094770	1	1	1	1
El002G094780	1	1	1	1
El002G094790	1	1	1	1
El002G094800	0	1	1	0
El002G094810	1	1	1	1
El002G094820	1	1	1	0
El002G094830	1	0	0	0
El002G094840	1	1	1	1
El002G094850	1	1	1	1
El002G094870	1	0	0	0
El002G094880	1	0	0	0
El002G094890	1	1	1	1
El002G094900	1	0	0	0
El002G094910	1	1	1	1
El002G094920	0	1	1	0
El002G094930	1	1	1	0
El002G094950	1	1	1	1
El002G094960	0	1	1	1
El002G094970	1	1	1	1
El002G094980	1	1	1	1
El002G095000	1	1	1	1
El002G095010	1	1	1	1
El002G095020	1	1	1	1
El002G095030	1	1	1	0
El002G095040	1	1	1	1
El002G095050	1	1	1	1
El002G095060	1	0	0	0
El002G095080	1	1	1	0
El002G095090	1	1	0	0
El002G095100	1	1	1	1
El002G095110	1	0	0	0
El002G095120	1	1	1	1
El002G095130	1	1	1	1
El002G095140	1	1	1	1
El002G095150	1	1	1	1
El002G095160	1	1	1	1
El002G095170	1	1	1	1
El002G095180	1	1	1	1
El002G095200	1	0	0	0
El002G095210	1	1	1	1
El002G095220	1	0	1	1
El002G095230	1	1	1	1
El002G095240	1	0	0	1
El002G095250	1	1	1	1
El002G095260	1	1	1	1
El002G095270	1	1	1	1
El002G095280	0	1	1	1
El002G095290	1	0	1	1
El002G095300	1	1	1	1
El002G095310	1	1	1	1
El002G095320	0	1	1	1
El002G095330	1	1	1	1
El002G095340	1	1	1	1
El002G095350	0	0	0	0
El002G095360	1	1	1	1
El002G095370	1	1	1	0
El002G095380	1	1	1	1
El002G095390	1	1	1	0
El002G095400	1	1	1	1
El002G095410	1	1	1	1
El002G095430	1	1	1	1
El002G095440	0	1	1	1
El002G095480	0	1	1	1
El002G095490	1	1	1	1
El002G095500	1	1	1	1
El002G095510	0	1	1	1
El002G095520	1	1	1	1
El002G095530	1	1	1	1
El002G095550	1	1	0	1
El002G095560	1	0	1	1
El002G095580	1	1	1	1
El002G095590	1	1	1	1
El002G095600	1	0	0	0
El002G095610	1	1	1	0
El002G095620	1	1	1	1
El002G095630	0	1	1	1
El002G095640	1	0	0	0
El002G095660	0	0	0	0
El002G095670	0	0	0	0
El002G095690	1	1	1	1
El002G095700	1	1	1	1
El002G095710	1	1	1	1
El002G095720	0	1	1	1
El002G095730	1	1	1	1
El002G095740	1	1	1	1
El002G095760	1	1	1	1
El002G095770	1	1	1	1
El002G095780	1	1	0	0
El002G095790	1	1	1	1
El002G095800	1	1	1	1
El002G095810	1	1	1	1
El002G095820	1	1	1	1
El002G095830	1	1	1	1
El002G095840	1	1	1	1
El002G095850	1	1	1	1
El002G095860	1	1	1	1
El002G095870	1	1	1	1
El002G095880	1	1	1	1
El002G095890	1	1	1	1
El002G095900	1	1	1	0
El002G095910	1	1	1	1
El002G095920	1	1	1	1
El002G095930	0	1	1	1
El002G095940	1	1	0	0
El002G095950	1	1	1	1
El002G095960	1	1	1	1
El002G095970	1	1	1	1
El002G095980	1	1	1	1
El002G095990	1	1	1	1
El002G096000	1	1	1	0
El002G096010	1	0	0	0
El002G096020	1	1	1	1
El002G096050	0	1	1	1
El002G096060	1	1	1	1
El002G096070	1	1	1	1
El002G096080	1	1	1	1
El002G096090	1	1	1	1
El002G096100	1	1	1	1
El002G096110	1	0	1	0
El002G096120	1	1	1	1
El002G096130	1	1	1	1
El002G096150	1	1	1	1
El002G096160	1	0	0	0
El002G096170	1	1	1	0
El002G096190	0	0	0	0
El002G096200	0	0	0	0
El002G096210	0	1	1	1
El002G096220	1	1	1	1
El002G096250	1	1	1	1
El002G096260	1	1	1	1
El002G096270	1	0	0	0
El002G096280	0	1	1	1
El002G096290	1	1	1	1
El002G096300	1	1	1	1
El002G096310	1	1	1	1
El002G096330	1	1	1	1
El002G096340	1	1	1	1
El002G096350	1	1	1	1
El002G096360	0	1	0	0
El002G096380	1	1	1	1
El002G096390	1	1	1	1
El002G096400	1	1	1	1
El002G096410	1	1	1	1
El002G096420	1	0	0	0
El002G096430	1	1	1	1
El002G096440	1	1	1	1
El002G096450	0	0	1	0
El002G096460	1	1	1	1
El002G096470	0	1	1	1
El002G096480	1	1	1	1
El002G096490	0	1	1	1
El002G096500	1	1	1	1
El002G096510	1	1	1	1
El002G096520	1	1	1	1
El002G096530	0	1	1	1
El002G096540	1	1	1	1
El002G096550	0	1	1	1
El002G096560	0	1	1	1
El002G096570	1	1	1	1
El002G096580	0	1	1	0
El002G096590	1	1	1	1
El002G096600	1	1	1	1
El002G096610	1	1	1	1
El002G096620	1	1	1	0
El002G096630	1	0	0	1
El002G096640	1	1	1	1
El002G096650	1	0	0	0
El002G096660	1	1	1	1
El002G096670	1	0	1	1
El002G096680	0	0	0	1
El002G096690	1	1	1	1
El002G096710	1	1	1	1
El002G096720	0	0	0	0
El002G096730	0	0	0	0
El002G096740	1	1	1	1
El002G096750	1	1	1	1
El002G096760	0	1	1	1
El002G096770	1	1	1	1
El002G096780	1	1	1	1
El002G096790	1	1	1	1
El002G096800	0	1	1	1
El002G096810	1	1	1	1
El002G096820	0	0	0	0
El002G096830	0	0	0	0
El002G096840	1	0	0	0
El002G096860	1	1	1	1
El002G096870	1	1	1	1
El002G096880	1	1	1	1
El002G096890	1	0	0	0
El002G096900	1	1	1	1
El002G096920	1	1	1	1
El002G096930	1	1	1	1
El002G096940	1	1	1	1
El002G096950	1	1	1	0
El002G096960	1	1	1	1
El002G096970	0	1	1	0
El002G096980	1	1	1	0
El002G096990	1	1	1	1
El002G097000	0	1	1	1
El002G097020	1	1	1	1
El002G097030	1	1	1	1
El002G097040	1	1	1	1
El002G097060	1	1	1	1
El002G097070	1	1	1	1
El002G097080	1	0	0	1
El002G097090	1	1	1	1
El002G097100	1	1	1	1
El002G097110	0	1	1	1
El002G097120	1	1	1	0
El002G097130	1	1	1	1
El002G097140	0	1	1	1
El002G097150	0	1	1	1
El002G097160	1	0	0	0
El002G097190	1	1	1	1
El002G097200	1	1	1	1
El002G097210	1	1	1	1
El002G097220	1	1	1	1
El002G097230	0	0	0	0
El002G097240	0	0	0	0
El002G097250	1	1	1	1
El002G097270	1	1	1	1
El002G097280	1	1	1	1
El002G097290	1	1	1	0
El002G097300	0	0	0	0
El002G097320	1	1	1	1
El002G097340	0	1	1	1
El002G097360	1	1	1	1
El002G097370	0	1	1	1
El002G097390	1	1	1	1
El002G097400	1	1	1	1
El002G097410	1	1	1	1
El002G097420	1	1	1	1
El002G097430	1	1	1	1
El002G097440	1	1	1	1
El002G097450	0	1	1	1
El002G097460	1	1	1	1
El002G097470	1	1	1	1
El002G097480	1	1	1	1
El002G097490	1	1	1	1
El002G097500	1	1	1	0
El002G097510	1	1	1	1
El002G097520	1	1	1	1
El002G097530	1	1	1	1
El002G097540	1	1	1	1
El002G097550	1	0	0	0
El002G097560	1	0	0	0
El002G097570	1	0	0	0
El002G097580	1	1	1	0
El002G097610	1	0	0	0
El002G097630	1	1	1	1
El002G097680	1	0	0	0
El002G097690	1	1	1	0
El002G097710	1	0	0	0
El002G097730	0	0	0	1
El002G097760	1	1	1	0
El002G097770	1	0	0	0
El002G097780	1	1	1	0
El002G097790	1	1	1	0
El002G097800	1	0	0	0
El002G097810	1	1	1	1
El002G097820	1	1	1	1
El002G097830	1	1	1	1
El002G097840	1	1	1	1
El002G097860	1	1	1	1
El002G097870	1	1	1	1
El002G097880	1	1	1	1
El002G097890	1	1	1	1
El002G097900	1	1	1	1
El002G097910	1	1	0	0
El002G097920	1	1	0	0
El002G097930	1	1	1	1
El002G097940	1	1	0	0
El002G097950	0	1	1	1
El002G097960	0	0	1	1
El002G097970	0	1	1	1
El002G097980	1	0	0	1
El002G097990	1	1	0	1
El002G098000	1	1	1	1
El002G098010	1	1	1	1
El002G098020	1	1	1	1
El002G098030	1	1	1	0
El002G098050	1	1	1	1
El002G098060	0	1	1	1
El002G098070	1	0	0	0
El002G098080	0	1	1	1
El002G098090	1	1	1	1
El002G098100	1	1	1	1
El002G098110	0	1	1	1
El002G098120	0	1	1	1
El002G098130	1	1	1	1
El002G098140	1	1	1	1
El002G098160	1	1	1	1
El002G098170	1	1	1	1
El002G098180	1	1	1	1
El002G098190	1	1	1	1
El002G098200	1	1	1	1
El002G098210	1	1	1	1
El002G098220	1	0	0	1
El002G098230	1	1	1	1
El002G098240	1	1	1	1
El002G098250	1	1	1	1
El002G098280	1	1	1	1
El002G098290	1	1	1	1
El002G098300	0	1	1	1
El002G098310	1	1	1	1
El002G098320	0	1	1	1
El002G098330	1	1	1	1
El002G098340	1	1	1	1
El002G098350	1	1	1	1
El002G098360	1	1	1	1
El002G098370	1	1	1	1
El002G098380	1	1	1	1
El002G098390	1	0	0	0
El002G098410	1	0	0	0
El002G098420	1	0	0	0
El002G098430	1	1	1	0
El002G098440	1	0	0	0
El002G098450	0	0	1	1
El002G098460	1	0	0	0
El002G098470	1	0	0	0
El002G098480	1	0	0	1
El002G098490	0	1	1	1
El002G098500	1	1	1	1
El002G098510	0	0	0	0
El002G098520	0	0	0	0
El002G098530	1	0	0	1
El002G098540	1	1	1	1
El002G098550	1	1	1	1
El002G098560	1	1	1	1
El002G098570	1	1	1	1
El002G098580	1	1	1	1
El002G098590	1	1	1	1
El002G098600	1	1	1	1
El002G098610	1	1	1	1
El002G098630	1	1	1	1
El002G098640	1	1	1	1
El002G098650	1	1	1	1
El002G098660	1	1	1	1
El002G098670	0	1	1	1
El002G098680	1	1	1	1
El002G098690	1	1	1	1
El002G098700	1	1	1	0
El002G098710	1	1	1	1
El002G098720	1	0	0	0
El002G098730	1	1	1	1
El002G098740	1	1	1	1
El002G098750	1	1	1	1
El002G098760	0	0	0	0
El002G098770	1	1	1	1
El002G098780	1	1	1	1
El002G098790	1	1	1	1
El002G098800	1	1	1	1
El002G098810	1	0	0	0
El002G098820	1	1	1	1
El002G098830	1	1	1	1
El002G098840	1	1	1	1
El002G098850	1	1	1	1
El002G098860	1	1	1	1
El002G098870	1	1	1	1
El002G098880	1	1	1	1
El002G098890	1	1	1	1
El002G098900	1	1	1	1
El002G098910	1	1	1	1
El002G098920	1	1	1	1
El002G098930	1	0	0	0
El002G098940	1	0	0	0
El002G098950	1	1	1	1
El002G098960	1	1	1	0
El002G098970	1	1	1	1
El002G098990	1	1	1	0
El002G099000	0	1	1	0
El002G099010	0	1	1	1
El002G099020	0	1	1	1
El002G099030	0	0	0	1
El002G099040	1	1	1	1
El002G099050	1	1	1	1
El002G099060	1	1	1	1
El002G099070	1	1	1	1
El002G099080	1	1	1	1
El002G099090	1	1	1	1
El002G099100	1	1	1	1
El002G099110	1	1	1	1
El002G099120	0	1	1	0
El002G099130	1	1	1	1
El002G099140	1	1	1	1
El002G099160	1	1	1	1
El002G099170	1	1	1	1
El002G099180	1	0	1	0
El002G099190	0	1	1	0
El002G099200	1	1	1	1
El002G099210	1	1	1	1
El002G099220	1	1	1	0
El002G099230	1	0	0	0
El002G099240	1	1	1	1
El002G099250	0	1	1	1
El002G099260	1	1	1	1
El002G099270	1	1	1	1
El002G099280	1	1	1	1
El002G099290	1	1	1	1
El002G099300	1	1	1	1
El002G099310	1	1	1	1
El002G099320	1	0	0	0
El002G099330	1	1	1	1
El002G099340	1	1	1	1
El002G099350	1	1	1	0
El002G099360	1	1	0	1
El002G099370	1	1	1	1
El002G099380	1	1	1	1
El002G099390	0	1	1	1
El002G099400	1	0	0	0
El002G099420	1	1	1	1
El002G099430	1	1	1	1
El002G099440	1	1	1	1
El002G099450	1	1	1	1
El002G099460	1	1	1	1
El002G099470	1	1	1	1
El002G099490	1	1	1	1
El002G099500	1	1	1	1
El002G099510	1	1	1	1
El002G099520	1	1	1	1
El002G099530	1	1	1	1
El002G099540	1	1	1	1
El002G099550	1	1	1	1
El002G099560	0	0	0	0
El002G099570	0	1	1	1
El002G099580	1	1	1	1
El002G099590	1	1	1	1
El002G099600	1	1	1	1
El002G099610	1	1	1	1
El002G099620	1	1	1	1
El002G099630	0	1	1	1
El002G099640	1	1	1	1
El002G099660	1	1	1	1
El002G099670	0	1	1	1
El002G099680	0	0	0	0
El002G099690	0	0	1	1
El002G099700	1	1	1	1
El002G099710	1	1	1	1
El002G099720	1	1	1	1
El002G099730	0	1	1	1
El002G099740	1	1	1	1
El002G099750	0	1	1	0
El002G099760	1	1	1	1
El002G099770	1	1	1	1
El002G099780	1	1	1	1
El002G099790	1	1	1	1
El002G099800	1	1	0	0
El002G099810	1	0	0	0
El002G099820	1	0	0	0
El002G099830	1	0	0	0
El002G099840	1	1	1	1
El002G099850	1	0	0	0
El002G099860	1	0	0	1
El002G099870	1	1	1	1
El002G099880	1	1	1	1
El002G099890	1	1	1	1
El002G099900	1	0	0	0
El002G099910	1	0	0	0
El002G099920	0	0	0	1
El002G099930	1	1	1	0
El002G099940	1	1	1	1
El002G099950	1	1	1	1
El002G099960	1	1	1	1
El002G099970	0	1	1	0
El002G099980	1	1	1	1
El002G099990	1	1	1	1
El002G100000	1	0	0	0
El002G100010	1	1	1	1
El002G100020	1	1	1	1
El002G100030	1	1	1	0
El002G100040	1	1	1	1
El002G100050	1	1	1	1
El002G100060	0	1	1	0
El002G100070	1	1	1	1
El002G100080	1	1	1	0
El002G100090	1	1	1	1
El002G100100	1	0	0	0
El002G100110	1	1	1	1
El002G100120	1	1	1	0
El002G100130	1	1	1	1
El002G100140	1	1	1	1
El002G100150	0	1	0	0
El002G100160	0	1	1	0
El002G100170	0	1	1	0
El002G100180	1	1	1	1
El002G100190	1	1	1	1
El002G100200	1	1	1	1
El002G100210	1	0	0	0
El002G100220	0	1	1	1
El002G100230	1	1	1	1
El002G100240	1	0	0	0
El002G100250	0	1	1	0
El002G100260	1	1	1	1
El002G100270	1	1	1	0
El002G100280	1	1	1	0
El002G100290	1	1	1	1
El002G100300	1	1	1	1
El002G100310	0	1	1	1
El002G100320	1	1	1	1
El002G100330	1	1	1	0
El002G100340	1	1	1	1
El002G100350	1	1	1	0
El002G100360	1	1	1	1
El002G100370	1	1	1	1
El002G100380	1	1	1	1
El002G100390	1	1	1	1
El002G100400	0	1	1	0
El002G100410	1	0	1	0
El002G100420	0	1	1	1
El002G100430	1	1	1	1
El002G100440	1	1	0	1
El002G100450	1	1	1	1
El002G100460	0	1	1	1
El002G100470	1	1	1	1
El002G100480	1	1	1	1
El002G100490	1	1	1	1
El002G100500	1	0	1	0
El002G100510	1	1	1	1
El002G100520	1	1	1	1
El002G100530	1	1	1	1
El002G100540	1	1	0	0
El002G100550	1	1	1	1
El002G100560	1	1	1	1
El002G100570	1	1	1	1
El002G100580	1	1	1	1
El002G100590	1	1	1	1
El002G100600	1	1	1	1
El002G100620	1	1	1	0
El002G100630	1	1	1	1
El002G100640	1	1	1	1
El002G100650	1	1	1	1
El002G100660	1	1	1	0
El002G100670	1	1	1	1
El002G100680	1	0	0	0
El002G100690	1	1	1	1
El002G100700	1	1	1	1
El002G100710	1	1	1	1
El002G100720	1	1	1	1
El002G100730	1	1	0	1
El002G100740	1	1	1	1
El002G100750	0	1	1	0
El002G100760	1	0	1	0
El002G100770	1	1	1	0
El002G100780	1	1	1	1
El002G100790	1	1	1	1
El002G100810	1	1	1	1
El002G100820	0	1	1	1
El002G100830	1	1	1	1
El002G100840	1	1	1	1
El002G100850	1	1	1	1
El002G100860	1	1	1	1
El002G100870	1	1	1	1
El002G100880	1	1	1	1
El002G100890	1	1	1	1
El002G100900	0	0	0	0
El002G100910	1	0	0	0
El002G100930	1	0	0	0
El002G100940	1	0	0	0
El002G100950	1	1	1	1
El002G100970	1	1	1	1
El002G100990	0	1	1	0
El002G101000	1	1	1	1
El002G101010	1	1	1	1
El002G101020	1	1	1	1
El002G101030	0	1	1	1
El002G101040	0	0	0	0
El002G101070	1	1	1	1
El002G101080	1	1	1	0
El002G101090	1	1	0	1
El002G101100	1	1	1	1
El002G101110	1	1	1	0
El002G101120	1	1	1	0
El002G101130	1	1	1	1
El002G101140	1	0	0	1
El002G101150	1	1	1	1
El002G101160	1	1	1	0
El002G101170	1	1	1	0
El002G101180	1	1	1	1
El002G101190	1	1	1	1
El002G101200	1	1	1	1
El002G101210	1	1	1	1
El002G101220	0	1	1	1
El002G101230	1	1	1	1
El002G101240	1	1	1	1
El002G101250	0	1	1	1
El002G101260	0	0	0	1
El002G101270	1	1	1	1
El002G101280	1	1	1	1
El002G101290	1	1	1	1
El002G101300	1	1	1	1
El002G101310	1	1	1	1
El002G101320	1	1	1	1
El002G101330	1	1	1	1
El002G101340	1	1	1	1
El002G101350	0	1	1	1
El002G101380	1	1	1	1
El002G101390	1	1	1	1
El002G101400	1	1	1	1
El002G101410	0	0	0	0
El002G101420	1	1	1	0
El002G101430	1	1	1	1
El002G101440	1	1	1	1
El002G101450	1	1	1	1
El002G101460	1	1	1	1
El002G101470	1	1	1	1
El002G101480	0	0	0	0
El002G101490	1	1	1	1
El002G101520	1	0	0	0
El002G101530	1	1	1	1
El002G101540	1	1	1	1
El002G101550	1	1	1	1
El002G101560	1	1	1	1
El002G101570	1	1	1	1
El002G101580	1	1	1	1
El002G101590	1	1	1	1
El002G101600	0	1	1	1
El002G101610	1	1	1	0
El002G101630	1	1	1	1
El002G101640	1	1	1	1
El002G101650	1	1	1	1
El002G101660	1	1	1	1
El002G101670	0	1	1	1
El002G101680	1	1	1	1
El002G101690	1	0	0	0
El002G101700	1	1	1	1
El002G101710	1	1	1	1
El002G101720	1	1	1	0
El002G101730	1	1	1	1
El002G101740	1	0	0	1
El002G101750	0	1	1	1
El002G101760	1	1	1	1
El002G101770	0	1	1	1
El002G101780	1	1	1	1
El002G101790	1	1	1	1
El002G101800	1	1	1	1
El002G101820	1	1	1	1
El002G101830	1	1	1	1
El002G101840	1	1	1	1
El002G101850	1	1	1	1
El002G101860	1	1	1	1
El002G101870	1	1	1	1
El002G101880	1	1	1	1
El002G101890	0	1	1	1
El002G101900	1	1	1	1
El002G101910	0	1	1	1
El002G101920	1	1	1	1
El002G101930	1	1	1	1
El002G101940	0	1	1	1
El002G101950	0	1	1	1
El002G101960	1	1	1	1
El002G101970	1	1	1	1
El002G101980	1	1	1	1
El002G101990	1	1	1	1
El002G102000	1	1	1	1
El002G102010	1	1	1	1
El002G102020	1	1	1	1
El002G102030	1	1	1	1
El002G102040	1	1	1	1
El002G102050	1	1	1	1
El002G102060	1	1	1	1
El002G102080	1	1	1	1
El002G102100	1	1	1	1
El002G102110	1	1	1	1
El002G102120	1	1	1	1
El002G102130	1	1	1	1
El002G102140	0	1	1	1
El002G102150	1	1	1	0
El002G102160	1	0	0	0
El002G102180	1	1	1	1
El002G102190	1	0	0	1
El002G102200	1	1	1	1
El002G102210	1	0	0	0
El002G102220	1	1	1	1
El002G102230	1	0	0	0
El002G102240	1	1	1	1
El002G102250	0	1	1	1
El002G102260	1	0	0	0
El002G102270	1	0	0	0
El002G102280	0	1	1	1
El002G102290	1	1	1	1
El002G102300	1	1	1	1
El002G102310	1	1	1	1
El002G102320	1	1	1	1
El002G102330	1	1	1	1
El002G102340	1	0	0	0
El002G102350	1	1	1	1
El002G102360	1	1	1	1
El002G102370	1	1	1	1
El002G102380	0	1	1	1
El002G102390	1	1	1	1
El002G102400	1	1	1	1
El002G102420	0	1	1	1
El002G102430	1	1	1	1
El002G102440	0	0	1	0
El002G102450	1	1	1	1
El002G102460	0	1	1	0
El002G102470	1	1	1	1
El002G102480	1	1	1	1
El002G102490	1	1	1	0
El002G102500	1	1	1	0
El002G102510	1	1	1	1
El002G102520	0	1	1	1
El002G102530	1	1	1	0
El002G102540	1	1	1	1
El002G102570	1	0	0	0
El002G102580	1	1	0	1
El002G102590	1	1	1	1
El002G102600	1	1	1	1
El002G102610	1	1	1	1
El002G102620	0	1	1	1
El002G102630	1	1	1	1
El002G102640	1	1	1	1
El002G102650	0	1	1	1
El002G102660	1	1	1	1
El002G102670	1	1	1	1
El002G102680	0	1	1	1
El002G102690	1	0	1	1
El002G102700	0	1	1	1
El002G102710	1	1	1	1
El002G102730	0	1	1	1
El002G102740	1	1	1	1
El002G102750	1	1	1	1
El002G102760	1	1	1	1
El002G102770	1	1	1	1
El002G102780	1	1	1	1
El002G102790	1	0	1	1
El002G102800	1	1	1	1
El002G102810	1	1	1	1
El002G102820	1	1	1	0
El002G102830	1	1	1	0
El002G102840	1	0	0	0
El002G102850	1	1	1	1
El002G102860	1	1	1	0
El002G102870	1	1	1	1
El002G102880	1	1	1	1
El002G102890	1	1	1	1
El002G102900	1	1	1	1
El002G102910	0	1	0	1
El002G102920	1	1	1	1
El002G102930	1	1	1	1
El002G102940	1	1	1	1
El002G102950	1	1	1	1
El002G102960	0	1	1	1
El002G102970	0	0	1	0
El002G102980	1	1	1	1
El002G102990	1	1	1	1
El002G103010	1	1	1	1
El002G103020	1	0	0	1
El002G103030	1	1	1	1
El002G103040	1	1	1	1
El002G103050	1	1	1	1
El002G103070	1	1	1	1
El002G103080	1	1	1	1
El002G103090	1	1	1	1
El002G103100	0	1	1	1
El002G103110	1	1	1	0
El002G103180	1	1	1	0
El002G103190	1	1	1	1
El002G103200	1	1	1	1
El002G103210	1	1	1	1
El002G103220	0	1	1	1
El002G103230	1	1	1	1
El002G103240	1	1	1	0
El002G103250	1	1	1	1
El002G103260	1	1	1	1
El002G103270	1	1	1	1
El002G103280	1	1	0	0
El002G103290	1	0	0	0
El002G103330	1	1	1	1
El002G103340	1	1	1	1
El002G103350	1	1	1	1
El002G103360	0	0	1	0
El002G103370	1	1	1	1
El002G103380	1	1	1	1
El002G103390	1	1	1	1
El002G103400	1	1	1	0
El002G103410	0	0	0	0
El002G103420	1	1	1	1
El002G103430	0	0	0	0
El002G103440	1	1	1	1
El002G103450	1	0	1	1
El002G103460	1	0	1	1
El002G103470	0	0	0	0
El002G103480	0	0	0	0
El002G103490	1	1	1	1
El002G103500	1	1	1	1
El002G103510	0	1	1	1
El002G103520	1	1	1	1
El002G103530	0	1	1	1
El002G103540	1	0	0	1
El002G103550	1	1	1	1
El002G103560	1	1	1	1
El002G103570	1	1	1	1
El002G103600	1	1	1	1
El002G103610	1	1	1	1
El002G103620	1	1	1	1
El002G103630	1	1	1	1
El002G103640	1	1	1	1
El002G103650	1	1	1	1
El002G103660	1	1	1	1
El002G103680	1	1	1	1
El002G103710	0	1	1	0
El002G103720	1	1	1	0
El002G103730	1	1	1	1
El002G103740	1	1	1	1
El002G103750	1	1	1	1
El002G103760	1	1	1	0
El002G103770	1	1	1	1
El002G103780	0	1	1	1
El002G103790	1	1	1	0
El002G103800	1	1	1	0
El002G103810	1	1	1	1
El002G103830	1	1	1	1
El002G103840	0	1	1	1
El002G103850	1	1	0	0
El002G103860	1	1	1	1
El002G103870	1	1	1	1
El002G103880	1	1	1	1
El002G103890	1	1	1	1
El002G103900	1	1	1	1
El002G103910	1	1	1	1
El002G103920	1	1	1	1
El002G103940	1	1	1	1
El002G103950	1	1	1	1
El002G103960	1	1	1	1
El002G103970	1	1	1	0
El002G103980	1	1	1	1
El002G103990	1	1	1	1
El002G104000	0	1	1	1
El002G104010	1	1	1	1
El002G104020	1	1	1	1
El002G104030	1	1	1	1
El002G104040	1	1	1	1
El002G104050	1	1	1	1
El002G104060	0	0	0	0
El002G104070	0	0	0	0
El002G104080	1	1	1	0
El002G104100	0	0	0	0
El002G104150	1	1	1	1
El002G104170	1	1	1	1
El002G104180	1	1	1	1
El002G104190	1	1	1	1
El002G104200	1	1	1	0
El002G104210	1	0	0	0
El002G104220	0	1	1	1
El002G104230	1	0	1	1
El002G104240	1	1	1	1
El002G104250	1	1	1	1
El002G104260	1	1	1	1
El002G104270	1	1	1	1
El002G104280	0	0	0	0
El002G104290	1	1	1	1
El002G104300	1	1	1	1
El002G104310	1	1	1	1
El002G104320	0	0	0	0
El002G104330	1	1	1	0
El002G104350	1	1	1	1
El002G104360	1	1	1	0
El002G104370	1	1	1	1
El002G104380	1	1	1	1
El002G104390	1	1	1	1
El002G104410	1	1	1	1
El002G104420	1	1	1	1
El002G104430	1	1	1	1
El002G104440	1	1	1	1
El002G104450	1	1	1	0
El002G104460	1	1	1	0
El002G104470	0	1	1	0
El002G104480	0	1	1	0
El002G104490	1	1	1	1
El002G104510	1	1	1	1
El002G104520	1	1	1	1
El002G104530	1	1	1	1
El002G104540	1	1	1	1
El002G104550	1	1	1	0
El002G104560	1	0	0	0
El002G104570	1	1	1	1
El002G104580	1	1	1	1
El002G104590	1	1	1	1
El002G104600	1	1	1	1
El002G104610	1	1	1	1
El002G104620	0	1	0	0
El002G104630	1	1	1	1
El002G104640	1	1	1	1
El002G104650	1	1	1	1
El002G104660	1	1	1	1
El002G104670	0	0	0	0
El002G104700	1	1	1	1
El002G104710	1	1	1	1
El002G104720	1	1	1	1
El002G104730	1	1	1	0
El002G104740	1	0	1	1
El002G104770	1	1	1	1
El002G104780	1	1	1	1
El002G104790	1	1	1	1
El002G104800	1	1	0	1
El002G104850	1	1	1	1
El002G104860	1	1	1	1
El002G104870	1	1	1	1
El002G104880	1	1	1	1
El002G104900	1	1	1	1
El002G104910	0	1	1	1
